#        t [ns]             Re[<00|Psi>]             Im[<00|Psi>]             Re[<01|Psi>]             Im[<01|Psi>]             Re[<10|Psi>]             Im[<10|Psi>]             Re[<11|Psi>]             Im[<11|Psi>]
       0.000000   0.0000000000000000E+00   0.0000000000000000E+00   1.3877787807814859E-16   0.0000000000000000E+00   1.0000000000000004E+00   0.0000000000000000E+00  -2.1467801278086005E-16   0.0000000000000000E+00
       0.025013   0.0000000000000000E+00   0.0000000000000000E+00  -1.0372003395042739E-07   1.3974731799537565E-07   5.8964910072785626E-01  -8.0765816344776020E-01  -7.1259974855344232E-16   7.3771070468389755E-17
       0.050025   0.0000000000000000E+00   0.0000000000000000E+00   1.0079951538732868E-07   3.3313662475831229E-07  -3.0462564699480316E-01  -9.5246981954542131E-01  -2.8620558687556879E-16   1.2087816588593525E-15
       0.075038   0.0000000000000000E+00   0.0000000000000000E+00   4.9134740581768810E-07   1.7639319219858729E-07  -9.4889226400353210E-01  -3.1558958197472714E-01   1.3504347506135639E-15   7.0188463818069499E-16
       0.100050   0.0000000000000000E+00   0.0000000000000000E+00   5.7926041803491035E-07  -3.8586919937078079E-07  -8.1440197233937062E-01   5.8029347004532505E-01   9.7425634772205768E-16  -1.1263575141027167E-15
       0.125063   0.0000000000000000E+00   0.0000000000000000E+00   4.4217130716443787E-08  -8.6881219843459867E-07  -1.1532632343215107E-02   9.9992792406024422E-01  -6.5285519983156281E-16  -9.4857688685602808E-16
       0.150075   0.0000000000000000E+00   0.0000000000000000E+00  -8.0546831603134361E-07  -6.6388685709961592E-07   8.0079974443850022E-01   5.9892102587405849E-01  -5.7817944865866091E-16   1.2641793437548275E-16
       0.175088   0.0000000000000000E+00   0.0000000000000000E+00  -1.1818406669417136E-06   2.9293803054109002E-07   9.5591430498157903E-01  -2.9361920657018142E-01  -2.5309511493693856E-16  -5.2726068516688910E-17
       0.200100   0.0000000000000000E+00   0.0000000000000000E+00  -5.3606207123246818E-07   1.2839137234765818E-06   3.2651006117444642E-01  -9.4518429308870411E-01  -7.5645095662148961E-16   3.5911041965922649E-16
       0.225113   0.0000000000000000E+00   0.0000000000000000E+00   8.0029044297047491E-07   1.3448635889784510E-06  -5.7085944632825758E-01  -8.2103558479997285E-01   1.8536548035696303E-16   1.3093119784067743E-15
       0.250125   0.0000000000000000E+00   0.0000000000000000E+00   1.7295249534199364E-06   1.7650306536123872E-07  -9.9972285171852193E-01  -2.3063602233906907E-02   1.5336463512218639E-15   1.5464203651132387E-16
       0.275138   0.0000000000000000E+00   0.0000000000000000E+00   1.2894659577183942E-06  -1.4116632184174582E-06  -6.0811318711773932E-01   7.9383489006327068E-01   4.7531563175438839E-16  -1.3631534356683826E-15
       0.300150   0.0000000000000000E+00   0.0000000000000000E+00  -3.9815444887597584E-07  -2.0468891870073502E-06   2.8257383546706927E-01   9.5923160893268056E-01  -8.6668479336956496E-16  -5.9505422746001580E-16
       0.325163   0.0000000000000000E+00   0.0000000000000000E+00  -2.0371545633446342E-06  -9.7495616072779123E-07   9.4135064756967368E-01   3.3738699060578359E-01  -4.1110438491216992E-16   2.2147809357342670E-16
       0.350175   0.0000000000000000E+00   0.0000000000000000E+00  -2.1500074566943583E-06   1.1355898943965492E-06   8.2755992001695566E-01  -5.6134959957315089E-01  -3.5384460429806314E-16  -5.6051908849104209E-17
       0.375188   0.0000000000000000E+00   0.0000000000000000E+00  -3.9576488631426487E-07   2.5741262119627351E-06   3.4591375991460289E-02  -9.9938481173257598E-01  -6.6626570125059634E-16   6.8084083569378560E-16
       0.400200   0.0000000000000000E+00   0.0000000000000000E+00   1.9525945932630240E-06   1.9747592112373535E-06  -7.8676452788182161E-01  -6.1722436272618164E-01   6.8621523303186620E-16   1.2102425405079916E-15
       0.425213   0.0000000000000000E+00   0.0000000000000000E+00   2.9202779154025027E-06  -4.1530081471008451E-07  -9.6242129159103562E-01   2.7149100323022096E-01   1.4878729371328613E-15  -4.2551396250084878E-16
