   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
   5.0000000000000000E-01   5.0466280778854134E-03   4.5188374650270311E-03   2.0808127315870067E-06
   1.0000000000000000E+00   7.1226799246335831E-03   6.3802996242585883E-03   7.5650455057527707E-06
   1.5000000000000000E+00   1.2230738806971298E-02   1.0975225460099949E-02   4.0404636560814654E-05
   2.0000000000000000E+00   1.6493894750659217E-02   1.4826459870276408E-02   9.3395831903651675E-05
   2.5000000000000000E+00   2.1885611327783962E-02   1.9727070788314396E-02   2.0576241128948615E-04
   3.0000000000000000E+00   2.6565491714580364E-02   2.4013285137816923E-02   3.5524815198052545E-04
   3.5000000000000000E+00   2.7292230422594745E-02   2.4682034949795803E-02   3.8733752785508578E-04
   4.0000000000000000E+00   3.0143795438673418E-02   2.7341669587842173E-02   5.5835328050234524E-04
   4.5000000000000000E+00   3.2499718540790437E-02   2.9560403325656803E-02   7.3800506758798872E-04
   5.0000000000000000E+00   3.2505216448622969E-02   2.9560454857349750E-02   7.3678298833970333E-04
   5.5000000000000000E+00   3.7590928710692202E-02   3.4463170500080506E-02   1.3155596387010484E-03
   6.0000000000000000E+00   3.7744159062812935E-02   3.4604794372042842E-02   1.3338183540222797E-03
   6.5000000000000000E+00   3.8192572155896810E-02   3.5041248507108325E-02   1.4022258278234363E-03
   7.0000000000000000E+00   4.1366921071484215E-02   3.8202916417253492E-02   1.9792760129629114E-03
   7.5000000000000000E+00   4.6299046210340734E-02   4.3051493414111984E-02   3.0027642617560493E-03
   8.0000000000000000E+00   4.7918562564199484E-02   4.4610842539713556E-02   3.3791095996399704E-03
   8.5000000000000000E+00   5.1066890726375401E-02   4.7606229008565586E-02   4.2033685382827550E-03
   9.0000000000000000E+00   5.3654459173565774E-02   4.9991177251529947E-02   4.9520334796128111E-03
   9.5000000000000000E+00   5.8250766138408058E-02   5.4041920924062944E-02   6.4131257437719065E-03
   1.0000000000000000E+01   5.9458656646549785E-02   5.5047619224325252E-02   6.8255661204256173E-03
   1.0500000000000000E+01   6.5501582029409727E-02   5.9865810840556470E-02   9.0956359539455488E-03
   1.1000000000000000E+01   6.5716782263429210E-02   6.0015161208046897E-02   9.1735604654184528E-03
   1.1500000000000000E+01   7.0515755526396662E-02   6.3457360879205643E-02   1.1266868306672482E-02
   1.2000000000000000E+01   7.1050294429761962E-02   6.3809814635484186E-02   1.1507356659290258E-02
   1.2500000000000000E+01   7.4883327188126403E-02   6.6263070492281417E-02   1.3420982910650470E-02
   1.3000000000000000E+01   7.7626138514313991E-02   6.7904076327875984E-02   1.4878752427192998E-02
   1.3500000000000000E+01   8.2469201671793391E-02   7.0614540317007202E-02   1.7631819174654173E-02
   1.4000000000000000E+01   8.6399767963733387E-02   7.2661095157841027E-02   2.0007549808649328E-02
   1.4500000000000000E+01   8.7573149572741316E-02   7.3226210749369081E-02   2.0747956658522582E-02
   1.5000000000000000E+01   9.2352377751028114E-02   7.5367168596916834E-02   2.3975513293967743E-02
   1.5500000000000000E+01   9.6830025340962855E-02   7.7209184783926910E-02   2.7176580297944286E-02
   1.6000000000000000E+01   9.9956347566586889E-02   7.8385497078898414E-02   2.9524980364345255E-02
   1.6500000000000000E+01   1.0206367042093889E-01   7.9105626598547474E-02   3.1177625139727438E-02
   1.7000000000000000E+01   1.0575456767449709E-01   8.0240630658612422E-02   3.4218107559648436E-02
   1.7500000000000000E+01   1.0932506970540756E-01   8.1218143887964001E-02   3.7297065733451040E-02
   1.8000000000000000E+01   1.0976548695959165E-01   8.1324245985889720E-02   3.7679154044097163E-02
   1.8500000000000000E+01   1.1427122751010088E-01   8.2258560396997638E-02   4.1883569822381506E-02
   1.9000000000000000E+01   1.1766133903526499E-01   8.2854514212123420E-02   4.5181857456876195E-02
   1.9500000000000000E+01   1.1902371919925969E-01   8.3054407699212796E-02   4.6544730650136867E-02
   2.0000000000000000E+01   1.1942318779200722E-01   8.3101407350878231E-02   4.6945680161199266E-02
   2.0500000000000000E+01   1.2252743388713072E-01   8.3363478737046082E-02   5.0260241688958540E-02
   2.1000000000000000E+01   1.2423532210834887E-01   8.3456540707071314E-02   5.2140635026268645E-02
   2.1500000000000000E+01   1.2770565850881210E-01   8.3550715543586396E-02   5.6102455654021222E-02
   2.2000000000000000E+01   1.2953438256481342E-01   8.3562895975427542E-02   5.8242611775129183E-02
   2.2500000000000000E+01   1.3144764803772646E-01   8.3541874824221485E-02   6.0529753891504556E-02
   2.3000000000000000E+01   1.3433873906227212E-01   8.3502378179735381E-02   6.4037805469739084E-02
   2.3500000000000000E+01   1.3684052704519301E-01   8.3547656696074224E-02   6.7036590717202915E-02
   2.4000000000000000E+01   1.3851801589024348E-01   8.3676401278356738E-02   6.8970254953133581E-02
   2.4500000000000000E+01   1.4052216657229932E-01   8.4028019491626749E-02   7.1115342793328873E-02
   2.5000000000000000E+01   1.4193273521327887E-01   8.4480039824536002E-02   7.2440229569319559E-02
   2.5500000000000000E+01   1.4354846422675560E-01   8.5279672958636921E-02   7.3704537133108539E-02
   2.6000000000000000E+01   1.4428214607846868E-01   8.5749342836857645E-02   7.4177120495143190E-02
   2.6500000000000000E+01   1.4487230552108299E-01   8.6158654810585378E-02   7.4528958915214216E-02
   2.7000000000000000E+01   1.4661051739411124E-01   8.7575214222637032E-02   7.5402943133337230E-02
   2.7500000000000000E+01   1.4830231374102520E-01   8.9261662427765120E-02   7.5986458887155606E-02
   2.8000000000000000E+01   1.4847978820214092E-01   8.9447843408422156E-02   7.6031295787379494E-02
   2.8500000000000000E+01   1.4989943047597754E-01   9.0913190950923428E-02   7.6504868698585138E-02
   2.9000000000000000E+01   1.5101937312086289E-01   9.2078157423331253E-02   7.6883787969786621E-02
   2.9500000000000000E+01   1.5169163457935397E-01   9.2748176232286150E-02   7.7141787879195955E-02
   3.0000000000000000E+01   1.5200522918673109E-01   9.3037041075568205E-02   7.7280375988320216E-02
   3.0500000000000000E+01   1.5298582321458976E-01   9.3850033645604403E-02   7.7824425776899464E-02
   3.1000000000000000E+01   1.5458204559678068E-01   9.5021646427203121E-02   7.8866131868911782E-02
   3.1500000000000000E+01   1.5602720774398859E-01   9.5935803964931621E-02   7.9942890029397973E-02
   3.2000000000000000E+01   1.5695847871140756E-01   9.6433805387142302E-02   8.0713057558279289E-02
   3.2500000000000000E+01   1.5858011540286188E-01   9.7144756269300414E-02   8.2192897505643125E-02
   3.3000000000000000E+01   1.5929459410668168E-01   9.7397359257480831E-02   8.2887948453708227E-02
   3.3500000000000000E+01   1.6072819713427355E-01   9.7794090508166009E-02   8.4382763415757622E-02
   3.4000000000000000E+01   1.6205088347841334E-01   9.8069232640378035E-02   8.5826514216378047E-02
   3.4500000000000000E+01   1.6364454280855600E-01   9.8309961581500405E-02   8.7628824024928054E-02
   3.5000000000000000E+01   1.6592610673306918E-01   9.8551418129959364E-02   9.0264270099361638E-02
   3.5500000000000000E+01   1.6620247675807787E-01   9.8571774590598155E-02   9.0577116709886885E-02
   3.6000000000000000E+01   1.6713357938777898E-01   9.8614428621773331E-02   9.1682508626027115E-02
   3.6500000000000000E+01   1.6988032280850662E-01   9.8678616450043360E-02   9.4984520618290005E-02
   3.7000000000000000E+01   1.7278627956441411E-01   9.8778506809089700E-02   9.8382561990838821E-02
   3.7500000000000000E+01   1.7523598598849041E-01   1.0135275145361813E-01   9.8710140592770446E-02
   3.8000000000000000E+01   1.7619554354647288E-01   1.0245586551671390E-01   9.8726480924086910E-02
   3.8500000000000000E+01   1.7941295860357775E-01   1.0614110829194751E-01   9.8797630624214094E-02
   3.9000000000000000E+01   1.8284709088871157E-01   1.0998627906947431E-01   9.8906932797957897E-02
   3.9500000000000000E+01   1.8564559944120612E-01   1.1303351926082936E-01   9.9042893870484067E-02
   4.0000000000000000E+01   1.8632283743275616E-01   1.1374187483488245E-01   9.9090503615405626E-02
   4.0500000000000000E+01   1.8828205385690819E-01   1.1577011313595244E-01   9.9277932760734003E-02
   4.1000000000000000E+01   1.9073771562161301E-01   1.1824606619669728E-01   9.9571046428696991E-02
   4.1500000000000000E+01   1.9495668064695298E-01   1.2237729827593011E-01   1.0017341825865314E-01
   4.2000000000000000E+01   1.9889656229352809E-01   1.2609462544920055E-01   1.0083443290383790E-01
   4.2500000000000000E+01   2.0159246573382400E-01   1.2853723082231477E-01   1.0136577731756086E-01
   4.3000000000000000E+01   2.0228460712295773E-01   1.2913078628108324E-01   1.0152371985063499E-01
   4.3500000000000000E+01   2.0632470735515962E-01   1.3252369746132336E-01   1.0259735616925207E-01
   4.4000000000000000E+01   2.0777695274471594E-01   1.3368356740278944E-01   1.0302940295782366E-01
   4.4500000000000000E+01   2.1207646895338245E-01   1.3699171135661750E-01   1.0446316789609335E-01
   4.5000000000000000E+01   2.1688642745683651E-01   1.4051923298900446E-01   1.0621571719558674E-01
   4.5500000000000000E+01   2.1765485091679820E-01   1.4104557275715660E-01   1.0651830019895332E-01
   4.6000000000000000E+01   2.2073977857570010E-01   1.4308227635987719E-01   1.0787289657847789E-01
   4.6500000000000000E+01   2.2528557728657689E-01   1.4592641589970806E-01   1.1002817446298038E-01
   4.7000000000000000E+01   2.2611418530011107E-01   1.4640774157841047E-01   1.1044530992060582E-01
   4.7500000000000000E+01   2.2946266838374907E-01   1.4826323453656812E-01   1.1228692499396511E-01
   4.8000000000000000E+01   2.3198718251277306E-01   1.4957288447020650E-01   1.1376551440948951E-01
   4.8500000000000000E+01   2.3508301817313543E-01   1.5107559066814388E-01   1.1569410106226288E-01
   4.9000000000000000E+01   2.3736452999763177E-01   1.5210512080692476E-01   1.1719561179471960E-01
   4.9500000000000000E+01   2.4184335980925900E-01   1.5398930951870751E-01   1.2030556937706820E-01
   5.0000000000000000E+01   2.4586576050158118E-01   1.5556054212213805E-01   1.2321840590113128E-01
   5.0500000000000000E+01   2.4734327213112281E-01   1.5609093894936577E-01   1.2432939011663348E-01
   5.1000000000000000E+01   2.5217516623246472E-01   1.5769998981856317E-01   1.2813874879999296E-01
   5.1500000000000000E+01   2.5225861734005417E-01   1.5772170831306209E-01   1.2819462776021237E-01
   5.2000000000000000E+01   2.5321111157941406E-01   1.5798220488319475E-01   1.2899959215861401E-01
   5.2500000000000000E+01   2.5366188500104192E-01   1.5809047641682139E-01   1.2938896590060839E-01
   5.3000000000000000E+01   2.5542253869921588E-01   1.5847309758126918E-01   1.3100357427747689E-01
   5.3500000000000000E+01   2.5586930015582171E-01   1.5855518580303349E-01   1.3141684315623811E-01
   5.4000000000000000E+01   2.5826832399140398E-01   1.5894360883921774E-01   1.3376222262224235E-01
   5.4500000000000000E+01   2.6127668753140043E-01   1.5935654812021008E-01   1.3679107910089622E-01
   5.5000000000000000E+01   2.6505226767449930E-01   1.5979293021680088E-01   1.4069356777228237E-01
   5.5500000000000000E+01   2.6599616126901215E-01   1.5988200079320375E-01   1.4167962379947194E-01
   5.6000000000000000E+01   2.6967228244035391E-01   1.6016500753806001E-01   1.4563121719381250E-01
   5.6500000000000000E+01   2.7389844105795969E-01   1.6043702362579326E-01   1.5024619042211199E-01
   5.7000000000000000E+01   2.7588380770831672E-01   1.6054993621436980E-01   1.5242573804110188E-01
   5.7500000000000000E+01   2.7980210794585481E-01   1.6080252146796326E-01   1.5671573116906376E-01
   5.8000000000000000E+01   2.8122022877820613E-01   1.6096535973821430E-01   1.5819017399954666E-01
   5.8500000000000000E+01   2.8359982757277680E-01   1.6184763018404136E-01   1.6006270615531545E-01
   5.9000000000000000E+01   2.8820119975728331E-01   1.6655569715226615E-01   1.6070148732668527E-01
   5.9500000000000000E+01   2.8888839070153693E-01   1.6731108048222409E-01   1.6073548122648820E-01
   6.0000000000000000E+01   2.9360803917776646E-01   1.7259169266002872E-01   1.6094526354940802E-01
   6.0500000000000000E+01   2.9415310985210830E-01   1.7319109136511990E-01   1.6097106726872171E-01
   6.1000000000000000E+01   2.9705124149126760E-01   1.7637843004092191E-01   1.6115093842898148E-01
   6.1500000000000000E+01   2.9920087320267408E-01   1.7871336471107346E-01   1.6131273934998533E-01
   6.2000000000000000E+01   3.0094424832075295E-01   1.8057167370845228E-01   1.6147660040019923E-01
   6.2500000000000000E+01   3.0146578265018642E-01   1.8110774030680943E-01   1.6153683224458845E-01
