#        t [ns]             Re[<00|Psi>]             Im[<00|Psi>]             Re[<01|Psi>]             Im[<01|Psi>]             Re[<10|Psi>]             Im[<10|Psi>]             Re[<11|Psi>]             Im[<11|Psi>]
       0.660132   9.7541326188462851E-01   6.8495823326557501E-03   5.4439763469175048E-02  -4.4792417053308936E-03   5.2598554845916051E-02  -1.1375719836302766E-02   2.9938894518262275E-03  -9.3192953222982170E-04
       0.670134   9.7418606306899835E-01   7.3667560966794547E-03   5.0388067984704708E-02  -2.4436344605961134E-02   4.5980830372166048E-02  -3.0473327029805694E-02   1.6584831615099060E-03  -2.8516151986208117E-03
       0.680136   9.7294799848257141E-01   7.9075808275036515E-03   3.9098165986202749E-02  -4.1973147700676276E-02   3.2517378650796666E-02  -4.6195832570307939E-02  -7.3994041610945215E-04  -3.3845154934637458E-03
       0.690138   9.7170211581844435E-01   8.4720225711723465E-03   2.1819204642811497E-02  -5.4500858182093652E-02   1.3811935069580106E-02  -5.6130819509668563E-02  -2.9691921978288972E-03  -2.0919826107703922E-03
       0.700140   9.7045153508674697E-01   9.0599727834743994E-03   7.0924334017716500E-04  -6.0027713829138477E-02  -7.7011240006744953E-03  -5.8594027082865804E-02  -3.7706008707466599E-03   4.8434187716674500E-04
       0.710142   9.6919943085822136E-01   9.6712477429828376E-03  -2.1436463951253624E-02  -5.7470181836892224E-02  -2.9076648180528609E-02  -5.2906181497272858E-02  -2.5644347402502131E-03   3.0337893011497109E-03
       0.720144   9.6794901400474642E-01   1.0305588476041787E-02  -4.1560034475783630E-02  -4.6844807417888108E-02  -4.7266481295878043E-02  -3.9532981247871149E-02   1.6278538103962448E-04   4.1411664574492347E-03
       0.730146   9.6670351309089553E-01   1.0962661208437068E-02  -5.6767418455911073E-02  -2.9308472221493697E-02  -5.9557916853819691E-02  -2.0062438547247548E-02   3.0363452144935321E-03   3.0688015066475966E-03
       0.740148   9.6546615557560689E-01   1.1642058353918686E-02  -6.4746544679663232E-02  -7.0360402837267664E-03  -6.3979117805507080E-02   2.9828101910910256E-03   4.4845089755484388E-03   2.2518986406120414E-04
       0.750150   9.6424014898638954E-01   1.2343300044603826E-02  -6.4116308769071484E-02   1.7052180110485184E-02  -5.9610644692039610E-02   2.6476131367256475E-02   3.5962557306935569E-03  -2.9688140157822442E-03
       0.760152   9.6302866223007955E-01   1.3065836202605105E-02  -5.4653870814556388E-02   3.9678475695172674E-02  -4.6754297804616901E-02   4.7116486276591929E-02   6.7798419451542869E-04  -4.7885661154555550E-03
       0.770154   9.6183480720387315E-01   1.3809049146052646E-02  -3.7363951117735279E-02   5.7658848091162153E-02  -2.6930152309489433E-02   6.1897098875694612E-02  -2.8245333320250500E-03  -4.1363577732520043E-03
       0.780156   9.6066162086806706E-01   1.4572256716099297E-02  -1.4375729812396206E-02   6.8354285674730647E-02  -2.6971811692768697E-03   6.8545886191272151E-02  -5.0413177481727451E-03  -1.1918418385655218E-03
       0.790158   9.5951204793762601E-01   1.5354715904635207E-02   1.1322533943329188E-02   7.0057669966658118E-02   2.2681336836221797E-02   6.5872710144327662E-02  -4.6773091717456049E-03   2.5985542687020262E-03
       0.800160   9.5838892434324896E-01   1.6155626955437728E-02   3.6277479933593822E-02   6.2259531019189199E-02   4.5683154787605200E-02   5.3970532215215666E-02  -1.7608400666511616E-03   5.2312052489551031E-03
       0.810162   9.5729496160414440E-01   1.6974137904520962E-02   5.7040363462454759E-02   4.5751957519925689E-02   6.3021436848500284E-02   3.4237633983405028E-02   2.2879157921368320E-03   5.2062737642818765E-03
       0.820164   9.5623273224418981E-01   1.7809349518717967E-02   7.0647723867590842E-02   2.2552220091723130E-02   7.2117940984423312E-02   9.2133868079285839E-03   5.3475493417142238E-03   2.3769663347560509E-03
       0.830166   9.5520465637076268E-01   1.8660320585229800E-02   7.5045372038609753E-02  -4.3470425694909134E-03   7.1486346246120464E-02  -1.7753029599097331E-02   5.7097527336710269E-03  -1.8918489350455096E-03
       0.840168   9.5421298952138789E-01   1.9526073499213367E-02   6.9394837273710555E-02  -3.1369495080836848E-02   6.0968692145468642E-02  -4.2956977940872054E-02   3.0302816836470597E-03  -5.3809465055460167E-03
       0.850170   9.5325981186771858E-01   2.0405600091651686E-02   5.4216959398501754E-02  -5.4836441168335422E-02   4.1788022041474866E-02  -6.2853192061254379E-02  -1.4118999241091784E-03  -6.1739966948053168E-03
       0.860172   9.5234701884947393E-01   2.1297867635925234E-02   3.1349512166436527E-02  -7.1472129142507473E-02   1.6406126696436773E-02  -7.4558658513199066E-02  -5.3236249556672796E-03  -3.7091637318040107E-03
       0.870174   9.5147631329320725E-01   2.2201824968839219E-02   3.7215093344976778E-03  -7.8862942504942107E-02  -1.1796913651008578E-02  -7.6271616141959181E-02  -6.5854357329182848E-03   8.5196585973865515E-04
       0.880176   9.5064919905239087E-01   2.3116408660459192E-02  -2.5027445044905627E-02  -7.5805825935327420E-02  -3.8978901226102300E-02  -6.7545608562832843E-02  -4.4006180852172215E-03   5.1697434892772594E-03
       0.890178   9.4986697618678251E-01   2.4040549167038613E-02  -5.1032380734862583E-02  -6.2495875820146964E-02  -6.1364897740997786E-02  -4.9377317970308594E-02   2.1824155348663211E-04   6.9311073925426596E-03
       0.900180   9.4913073768065903E-01   2.4973176902612599E-02  -7.0727180249684385E-02  -4.0524767510540044E-02  -7.5775992159862568E-02  -2.4092863195727534E-02   4.9156199010069969E-03   5.0906432726862587E-03
       0.910182   9.4844136768170528E-01   2.5913228167439913E-02  -8.1336018656199327E-02  -1.2687598467256297E-02  -8.0082764498992126E-02   4.9543144418936029E-03   7.1990631026293446E-03   4.8091887488206045E-04
       0.920184   9.4779954122545007E-01   2.6859650875335751E-02  -8.1263983508353399E-02   1.7377799258587061E-02  -7.3518512078500436E-02   3.3833984611023077E-02   5.7646317156441074E-03  -4.5598799226842278E-03
       0.930186   9.4720572539448467E-01   2.7811410026920565E-02  -7.0332030522460773E-02   4.5671668471649586E-02  -5.6806394708499908E-02   5.8576644621894811E-02   1.2352174525598753E-03  -7.3787353360042010E-03
       0.940188   9.4666018184755385E-01   2.8767492881756864E-02  -4.9822303725716957E-02   6.8368871916854521E-02  -3.2080417810783211E-02   7.5723661935919465E-02  -4.1035223356992593E-03  -6.4077879487934915E-03
       0.950190   9.4616297064120347E-01   2.9726913789061685E-02  -2.2325542351848353E-02   8.2338563355800809E-02  -2.6089860236243375E-03   8.2813177094195320E-02  -7.4612507286001099E-03  -2.0326928770404680E-03
       0.960192   9.4571395525617030E-01   3.0688718643951233E-02   8.5907156524295744E-03   8.5576071253721991E-02   2.7642444496912531E-02   7.8733220177780644E-02  -7.0055453624382879E-03   3.5499006115932083E-03
       0.970194   9.4531280873219459E-01   3.1651988943766723E-02   3.8849847508448471E-02   7.7487493965117893E-02   5.4550244776317841E-02   6.3891515435403612E-02  -2.8600513914946299E-03   7.4396780987499465E-03
       0.980196   9.4495902080849592E-01   3.2615845426716250E-02   6.4407698476886682E-02   5.8987093863727906E-02   7.4399006167719953E-02   4.0176672326720626E-02   2.9046257533342536E-03   7.5439640268732417E-03
       0.990198   9.4465190596269288E-01   3.3579451282620652E-02   8.1795463247636382E-02   3.2392684141128822E-02   8.4397070174571848E-02   1.0714364765614427E-02   7.3092044202651306E-03   3.7030317613946377E-03
       1.000200   9.4439061223846210E-01   3.4542014932765111E-02   8.8590745131363363E-02   1.1314179785992448E-03   8.3069383069183364E-02  -2.0549359901171297E-02   8.0100944443995820E-03  -2.1753986136331355E-03
       1.010202   9.4417413075151124E-01   3.5502792382548318E-02   8.3752890809924138E-02  -3.0705973093135022E-02   7.0472463598289320E-02  -4.9381318460320914E-02   4.5467877503205193E-03  -7.0672359250802475E-03
       1.020204   9.4400130576437158E-01   3.6461089156634353E-02   6.7776592047246204E-02  -5.8903852775348778E-02   4.8200608255346049E-02  -7.1838209838192807E-02  -1.3717826549710605E-03  -8.3922950367738523E-03
       1.030206   9.4387084522285492E-01   3.7416261831530025E-02   4.2641876859518750E-02  -7.9681855453410694E-02   1.9181153730060418E-02  -8.4808243107602030E-02  -6.7134253070585508E-03  -5.3762721828037900E-03
       1.040208   9.4378133165056999E-01   3.8367719184849290E-02   1.1565741259437117E-02  -9.0201918496339295E-02  -1.2714309571600101E-02  -8.6442735621887951E-02  -8.6804944735838479E-03   5.0492981865782620E-04
       1.050210   9.4373123330239950E-01   3.9314922983946170E-02  -2.1412832718725936E-02  -8.8954259156153348E-02  -4.3190450824587230E-02  -7.6417883089847968E-02  -6.1766081832062792E-03   6.2496292279248539E-03
       1.060212   9.4371891548309650E-01   4.0257388439084031E-02  -5.1960401115605945E-02  -7.5970182835455896E-02  -6.8109845616622283E-02  -5.5990005536282084E-02  -4.1272706308481200E-04   8.8663932686456701E-03
       1.070214   9.4374265194291862E-01   4.1194684347894348E-02  -7.6019862988148487E-02  -5.2832369630812004E-02  -8.4056561788497269E-02  -2.7835749514165523E-02   5.6798028602634840E-03   6.9334352237970555E-03
       1.080216   9.4380063626830379E-01   4.2126432958612819E-02  -9.0349241969610680E-02  -2.2479986387599630E-02  -8.8804731597989753E-02   4.3018975704616500E-03   8.9436021742203761E-03   1.3678019098253497E-03
       1.090218   9.4389099319181502E-01   4.3052309579546769E-02  -9.2957038542896345E-02   1.1166918989220051E-02  -8.1627922278527082E-02   3.6114377110110826E-02   7.6332199434580141E-03  -5.0098400169575905E-03
       1.100220   9.4401178975178035E-01   4.3972041961525175E-02  -8.3376069208095996E-02   4.3715338220385092E-02  -6.3406644598789891E-02   6.3307612502763219E-02   2.3462903346283931E-03  -8.9077176311641026E-03
       1.110222   9.4416104623814012E-01   4.4885409478820262E-02  -6.2738701906244421E-02   7.0873498739579682E-02  -3.6518679664417290E-02   8.2182928902173227E-02  -4.2473685680485540E-03  -8.2635240967378482E-03
       1.120224   9.4433674686686708E-01   4.5792242132330865E-02  -3.3642310623806841E-02   8.9016278569831783E-02  -4.5263293130510425E-03   9.0140152502632229E-02  -8.7563368173476566E-03  -3.3339002001951256E-03
       1.130226   9.4453685013090938E-01   4.6692419396802957E-02   1.7877854918844661E-04   9.5667566613164084E-02   2.8297789970865472E-02   8.6034593507781504E-02  -8.8132243108097318E-03   3.4015114392395998E-03
       1.140228   9.4475929878088261E-01   4.7585868931651544E-02   3.4333168628847700E-02   8.9835782430538261E-02   5.7542903652690852E-02   7.0339240371096873E-02  -4.3163674363253871E-03   8.4890166757690781E-03
       1.150230   9.4500202939369893E-01   4.8472565172651000E-02   6.4342355239289037E-02   7.2157608106076077E-02   7.9253363579639913E-02   4.5089680086584920E-02   2.4826236402327442E-03   9.2726804800621083E-03
       1.160232   9.4526298149199717E-01   4.9352527819482975E-02   8.6226919058777940E-02   4.4829744235816364E-02   9.0463263699997271E-02   1.3618470692375380E-02   8.1071827398705894E-03   5.2797482354901715E-03
       1.170234   9.4554010618161588E-01   5.0225820231952503E-02   9.7032524200861073E-02   1.1335991261241010E-02   8.9600336456416657E-02  -1.9886001317763264E-02   9.6338515829564493E-03  -1.5020155932366187E-03
       1.180236   9.4583137427854425E-01   5.1092547745687604E-02   9.5226626418750043E-02  -2.3996365783530992E-02   7.6704485399520655E-02  -5.0937534398338008E-02   6.2106802760676710E-03  -7.6139946655968205E-03
       1.190238   9.4613478390075545E-01   5.1952855916368869E-02   8.0913108093338432E-02  -5.6554467514905581E-02   5.3431031547766954E-02  -7.5352582139675162E-02  -4.7167260266360063E-04  -9.8903594662646775E-03
       1.200240   9.4644836750418548E-01   5.2806928700044352E-02   5.5835294870021979E-02  -8.2040416674059105E-02   2.2837480208104222E-02  -8.9812928291616981E-02  -7.0141761820400441E-03  -7.0966071813856951E-03
       1.210242   9.4677019834587528E-01   5.3654986575885515E-02   2.3165020550733988E-02  -9.7036658707306891E-02  -1.1018476670841647E-02  -9.2315172026453118E-02  -1.0037502724607015E-02  -5.9602032454678935E-04
       1.220244   9.4709839636100990E-01   5.4497284616849183E-02  -1.2896876211554054E-02  -9.9462303137030486E-02  -4.3616758682174343E-02  -8.2446525905979950E-02  -7.9259619943281272E-03   6.3138177219660765E-03
       1.230246   9.4743113344426522E-01   5.5334110513115042E-02  -4.7658567683718629E-02  -8.8859924135481272E-02  -7.0577286237642589E-02  -6.1449385873708171E-02  -1.6885399092223397E-03   1.0072224222118389E-02
       1.240248   9.4776663812957396E-01   5.6165782552857341E-02  -7.6545266559694680E-02  -6.6473735659382568E-02  -8.8246922010829162E-02  -3.2065111869457347E-02   5.5201603055861376E-03   8.6883070275935500E-03
       1.250250   9.4810319966610634E-01   5.6992647564851867E-02  -9.5698972962779641E-02  -3.5106643325039461E-02  -9.4192682121143706E-02   1.8232329627279787E-03   9.9930370584338582E-03   2.7934648639504856E-03
       1.260252   9.4843917149198342E-01   5.7815078827582758E-02  -1.0249182974555754E-01   1.2278229884411485E-03  -8.7535056381021312E-02   3.5702659657506609E-02   9.3744290295591903E-03  -4.6413693235939409E-03
       1.270254   9.4877297411094264E-01   5.8633473949857962E-02  -9.5885232881416455E-02   3.7815923642580920E-02  -6.9076185427267039E-02   6.5029307542598710E-02   3.8986887216776608E-03  -9.7999148568706524E-03
       1.280256   9.4910309738086718E-01   5.9448252728423107E-02  -7.6585975087937824E-02   6.9852113109016539E-02  -4.1204609547078205E-02   8.5835619881925104E-02  -3.6863066877702733E-03  -9.9763901628419412E-03
       1.290258   9.4942810222672480E-01   6.0259854988637430E-02  -4.6976371038156835E-02   9.3067505906904935E-02  -7.5878066097507758E-03   9.5264962418613375E-02  -9.4941531193077824E-03  -4.9926002605367552E-03
       1.300260   9.4974662179402292E-01   6.1068738414898495E-02  -1.0824321058769716E-02   1.0429677665143926E-01   2.7308086574172684E-02   9.1962115012284559E-02  -1.0487536789365535E-02   2.6643093798398220E-03
