#        t [ns]             Re[<00|Psi>]             Im[<00|Psi>]             Re[<01|Psi>]             Im[<01|Psi>]             Re[<10|Psi>]             Im[<10|Psi>]             Re[<11|Psi>]             Im[<11|Psi>]
       0.000000   0.0000000000000000E+00   0.0000000000000000E+00   5.5511151231256798E-17   0.0000000000000000E+00   1.0000000000000000E+00   0.0000000000000000E+00   9.5387777394609158E-17   0.0000000000000000E+00
       0.010002  -2.6168347103497975E-07  -1.8592472060974308E-07  -6.4812215289089470E-08   2.5348114870981854E-08   9.3015675816523868E-01  -3.6716142756769826E-01   3.9904200716173076E-08  -1.9261053833403824E-07
       0.020004  -2.5960541831430494E-06  -1.8454819735016740E-06  -1.0226159098680931E-07   9.4433813532798501E-08   7.3038408079695805E-01  -6.8303536631312700E-01  -1.0155686248970129E-06  -1.6667049210114195E-06
       0.030006  -9.0219200422814712E-06  -6.4158818370205295E-06  -9.1307568700361537E-08   1.8788761249610380E-07   4.2858744817651151E-01  -9.0349882283179350E-01  -6.5327086704995585E-06  -1.8277873801598729E-06
       0.040008  -2.1500445520931004E-05  -1.5294080814546010E-05  -2.2172703976709619E-08   2.7818681216930379E-07   6.6923593480967380E-02  -9.9775630980620766E-01  -1.4357359590618807E-05   7.4335460651805508E-06
       0.050010  -4.1933668205760004E-05  -2.9834494420218165E-05   1.0137899963955974E-07   3.3565893789449997E-07  -3.0408819229743084E-01  -9.5264151873174463E-01  -1.0592903546555075E-05   2.9702032214441829E-05
       0.060012  -7.2163023731014556E-05  -5.1346777855148659E-05   2.6296584733358122E-07   3.3449566229369006E-07  -6.3262287456212030E-01  -7.7445645349809178E-01   2.1523761653953344E-05   4.9817630479825907E-05
       0.070014  -1.1396788451347401E-04  -8.1093677860353275E-05   4.3701814200783968E-07   2.5693416574885111E-07  -8.7278887885081924E-01  -4.8809113294956646E-01   7.8513354238726960E-05   3.4369265220360867E-05
       0.080016  -1.6906411721157762E-04  -1.2028895855648160E-04   5.9284835929340443E-07   9.4584524285626038E-08  -9.9103848484646984E-01  -1.3354683012937474E-01   1.1995606823772755E-04  -4.2119299498907643E-05
       0.090018  -2.3910266327924353E-04  -1.7009540378740449E-04   6.9708526612159241E-07  -1.5251908824122714E-07  -9.7085398656816824E-01   2.3965150735684804E-01   8.3483093333088301E-05  -1.5923616924803173E-04
       0.100020  -3.2566814640794012E-04  -2.3162289820158739E-04   7.1304613105658883E-07  -4.7682668252767373E-07  -8.1505503820067970E-01   5.7937317391627707E-01  -6.4680225180312965E-05  -2.3616650911260396E-04
       0.110022  -4.3027751008161520E-04  -3.0592658905562105E-04   5.9773449731463822E-07  -8.6088195827590656E-07  -5.4540487372663005E-01   8.3816365675370985E-01  -2.7520907860998387E-04  -1.6999449481183351E-04
       0.120024  -5.5437868793844320E-04  -3.9400513052946691E-04   2.9987077813509494E-07  -1.2690949743042185E-06  -1.9957037331218752E-01   9.7987346334389458E-01  -4.0867237924526167E-04   8.1470477213099296E-05
       0.130026  -6.9934930916940757E-04  -4.9679901222017260E-04  -2.3552051423762971E-07  -1.6338798094198495E-06   1.7413944225035363E-01   9.8470787882720745E-01  -3.0708223830307668E-04   4.2655256864330363E-04
       0.140028  -8.6649544081133546E-04  -6.1518897344396597E-04  -1.0503206866461616E-06  -1.8406413765924963E-06   5.2352159366970641E-01   8.5199224378664329E-01   8.1843365755750498E-05   6.4591042521351802E-04
       0.150030  -1.0570503685329901E-03  -7.4999450503543505E-04  -2.1415706846760940E-06  -1.7205403163014114E-06   7.9977142341182073E-01   6.0026640946006538E-01   6.0999012375417285E-04   5.0838790062377685E-04
       0.160032  -1.2721734173847120E-03  -9.0197244049297046E-04  -3.4180201329263888E-06  -1.0625691484538044E-06   9.6430034991337354E-01   2.6469506902123080E-01   9.5397049931809507E-04  -5.2628497156644782E-05
       0.170034  -1.5129488139988777E-03  -1.0718156385828991E-03  -4.6561599136560297E-06   3.4478557127596120E-07   9.9412669065003001E-01  -1.0784441161765132E-01   7.8733668936594749E-04  -8.1878306529528536E-04
       0.180036  -1.7803845918987898E-03  -1.2601517598786860E-03  -5.4743744834912473E-06   2.6383994099602401E-06   8.8508639788509347E-01  -4.6531058998396291E-01   2.1389492621842435E-05  -1.3361067897238990E-03
       0.190038  -2.0754115419023321E-03  -1.4675421401690639E-03  -5.3476428826546503E-06   5.7792552697174116E-06   6.5241502017063002E-01  -7.5776823773008395E-01  -1.0427818777361182E-03  -1.1564529124556398E-03
       0.200040  -2.3988822100933934E-03  -1.6944807642094459E-03  -3.6823483961395251E-06   9.4464733574327211E-06   3.2861938739007313E-01  -9.4436467416695280E-01  -1.7923343599045456E-03  -1.5691223190260106E-04
       0.210042  -2.7515699464733274E-03  -1.9413933439002267E-03   4.0517436570516207E-08   1.2960914909906588E-05  -4.1063852935176573E-02  -9.9903743098964981E-01  -1.6266883875689837E-03   1.2685941263028927E-03
       0.220044  -3.1341680081868016E-03  -2.2086365056355837E-03   6.0646412935178718E-06   1.5279518478965399E-05  -4.0498852683445880E-01  -9.1415565042874625E-01  -3.7150276471907220E-04   2.3191230943126586E-03
       0.230046  -3.5472887221264051E-03  -2.4964970922566562E-03   1.4134825057940503E-05   1.5097773993004169E-05  -7.1231508613790262E-01  -7.0158620380691727E-01   1.4798664127452447E-03   2.2067820880200930E-03
       0.240048  -3.9914627127392516E-03  -2.8051915857401134E-03   2.3307744215084001E-05   1.1080605814562817E-05  -9.2011432144082572E-01  -3.9103529298657591E-01   2.9091991665307956E-03   6.8291016052570070E-04
       0.250050  -4.4671382019630113E-03  -3.1348656574321692E-03   3.1868051019989381E-05   2.2119033556329030E-06  -9.9936586715912024E-01  -2.5897022343927285E-02   2.9026690231950293E-03  -1.6576751695167615E-03
       0.260052  -4.9746803893813488E-03  -3.4855938532723733E-03   3.7418904669352404E-05  -1.1785485030376871E-05  -9.3901301190896924E-01   3.4281108864230997E-01   1.1083607326904581E-03  -3.5514619623165655E-03
       0.270054  -5.5143709218787671E-03  -3.8573794220142428E-03   3.7193563041572907E-05  -3.0045947235608437E-05  -7.4750685645673631E-01   6.6357815880175175E-01  -1.7810184587737602E-03  -3.7169557511101911E-03
       0.280056  -6.0864074632596722E-03  -4.2501542949134408E-03   2.8591436322860269E-05  -5.0287812152566120E-05  -4.5162373657876637E-01   8.9159893896080289E-01  -4.2310219964039816E-03  -1.6638343386969773E-03
       0.290058  -6.6909033754398110E-03  -4.6637792256932617E-03   9.8833954003279071E-06  -6.8790770815143129E-05  -9.2721032542716089E-02   9.9503528631149007E-01  -4.6484789991324367E-03   1.8273983224071180E-03
       0.300060  -7.3278875238843213E-03  -5.0980440997862361E-03  -1.9031746500950855E-05  -8.0720173287908884E-05   2.7904527092038511E-01   9.5946457054415868E-01  -2.3633453061096647E-03   4.9293627419585342E-03
