#        t [ns]             Re[<00|Psi>]             Im[<00|Psi>]             Re[<01|Psi>]             Im[<01|Psi>]             Re[<10|Psi>]             Im[<10|Psi>]             Re[<11|Psi>]             Im[<11|Psi>]
       0.725363   9.5921168474960572E-01   1.9707753613637420E-02  -6.2997400616591264E-03   7.2578649706902559E-02   5.7392619938664586E-03   7.0608413628421421E-02  -5.5901139572315508E-03   8.2251650276781718E-05
       0.750375   9.5759040111013882E-01   2.2391930071325488E-02   5.4765355576369468E-02   5.1340421892323872E-02   6.1063289041873220E-02   3.9592227335649731E-02   1.5546281774957967E-03   5.7177195625889715E-03
       0.775388   9.5643987719911128E-01   2.5176261472638899E-02   7.6179103689817687E-02  -1.1434332773959060E-02   7.0215916730518399E-02  -2.4646141244253426E-02   5.4221429167038947E-03  -3.0514456061761070E-03
       0.800400   9.5577429471360942E-01   2.8031121280448500E-02   3.9260054839295948E-02  -6.8282382148964316E-02   2.3985287593226802E-02  -7.1877366910690466E-02  -4.4447603210185848E-03  -4.7135860239341503E-03
       0.825413   9.5558817700519028E-01   3.0927563244313051E-02  -2.9490271528151060E-02  -7.4674578941132705E-02  -4.2600358744743209E-02  -6.3982688307662655E-02  -3.6414349619962069E-03   5.6198229770287227E-03
       0.850425   9.5585779337715726E-01   3.3838762680329086E-02  -7.8012919903307845E-02  -2.4026586958778812E-02  -7.7498787686328632E-02  -5.8668047753372308E-03   6.4864653700650631E-03   2.2853952535626778E-03
       0.875438   9.5654365539956288E-01   3.6741097053590646E-02  -6.8580443165602592E-02   4.6440738677091732E-02  -5.2849229052005120E-02   5.7859125030917391E-02   7.4389964009005302E-04  -6.9856863688361704E-03
       0.900450   9.5759375170186345E-01   3.9614785376822635E-02  -6.9841522917690104E-03   8.3622095136388172E-02   1.2898894450369973E-02   7.7764959890286312E-02  -7.0912014230878964E-03   8.7794763018359098E-04
       0.925463   9.5894714934184189E-01   4.2444086517446196E-02   6.1358151847441172E-02   5.8726317488660300E-02   6.9330581658046314E-02   3.8187288862810261E-02   2.4789307065337229E-03   6.8066530743281020E-03
       0.950475   9.6053763258105074E-01   4.5217122139648472E-02   8.5245833649354300E-02  -1.0780744766067524E-02   7.3170805156306792E-02  -3.0763873149034122E-02   6.1598176788934898E-03  -3.9694495580549173E-03
       0.975488   9.6229712672518908E-01   4.7925428362365879E-02   4.5937452475318212E-02  -7.3799148134232037E-02   2.1423756994611312E-02  -7.6598092891632982E-02  -5.2758363860237302E-03  -5.1954156762630613E-03
       1.000500   9.6415873787422179E-01   5.0563349982027508E-02  -2.8570773230209363E-02  -8.3212619497661108E-02  -4.6694675257513550E-02  -6.4564650654868910E-02  -3.9680586499002534E-03   6.3414026951365450E-03
       1.025513   9.6605931001919010E-01   5.3127379295705435E-02  -8.3623855782620771E-02  -3.0796953634845654E-02  -7.9755286221855667E-02  -3.7321434363023881E-03   7.1249129876378827E-03   2.5365331375756641E-03
       1.050525   9.6794145181903513E-01   5.5615518463344865E-02  -7.7756413407659181E-02   4.6024541455075597E-02  -5.2810629530887436E-02   6.0171852714409571E-02   9.6014825434973764E-04  -7.5975071020004765E-03
       1.075538   9.6975501884615256E-01   5.8026719068968884E-02  -1.3568687835080652E-02   9.0718264093899173E-02   1.4116392887338533E-02   7.9115630503207843E-02  -7.7391934544248182E-03   7.0262423875978115E-04
       1.100550   9.7145805972455412E-01   6.0360430619791572E-02   6.2899494289317598E-02   6.8828150910776986E-02   7.1001896781862250E-02   3.8533947449377583E-02   2.3934335435224605E-03   7.5359562197742031E-03
       1.125563   9.7301725284134233E-01   6.2616272969354542E-02   9.4728938825934722E-02  -5.6848800812322612E-03   7.4909169964045993E-02  -3.1695150187139712E-02   6.9783190968478260E-03  -4.0518300384176642E-03
       1.150575   9.7440787790327266E-01   6.4793835347572298E-02   5.6090535128930301E-02  -7.8775687612812645E-02   2.2046739954211449E-02  -7.9023334836101744E-02  -5.6123822843620018E-03  -6.0619282968243024E-03
       1.175588   9.7561338406736731E-01   6.6892595152920675E-02  -2.6828596360504449E-02  -9.4929037680961725E-02  -4.8687449566802286E-02  -6.7095264392225143E-02  -4.7903713756257196E-03   7.0021527750120946E-03
       1.200600   9.7662463197646432E-01   6.8911941528219917E-02  -9.2808923473239407E-02  -3.9115523266053144E-02  -8.3840263097882756E-02  -3.4852800664873025E-03   8.1396344055957165E-03   3.1800342628103264E-03
       1.225613   9.7743889822222474E-01   7.0851281540100008E-02  -9.0292354613789594E-02   4.9334310075315080E-02  -5.5379557214647622E-02   6.4584944752236764E-02   1.2663270010690934E-03  -8.9361830987454826E-03
       1.250625   9.7805873540778276E-01   7.2710200997464156E-02  -1.7717731028793288E-02   1.0365349891033905E-01   1.6903002248373773E-02   8.4712727807832858E-02  -9.3007131155488677E-03   8.8986889104514363E-04
       1.275638   9.7849077815092866E-01   7.4488648614748174E-02   7.2054191178954521E-02   7.9767660918054428E-02   7.8463958565052463E-02   3.9435187759038384E-02   3.1970605882589292E-03   9.1479206425622087E-03
       1.300650   9.7874457553377381E-01   7.6187112378311314E-02   1.0960890794241938E-01  -7.7070170827927796E-03   8.0666450196632558E-02  -3.8455063833625458E-02   8.4096026654046693E-03  -5.5309986353280164E-03
       1.325663   9.7883151533592361E-01   7.7806761106175834E-02   6.2658572549775429E-02  -9.3193627627710468E-02   1.9234844168736758E-02  -8.8952815147218645E-02  -7.7370376038478419E-03  -7.0478563815422422E-03
       1.350675   9.7876388724746610E-01   7.9349531965174538E-02  -3.5973935119154275E-02  -1.0895089175573228E-01  -5.9911521440177681E-02  -7.0785368304926641E-02  -5.0682545239787071E-03   9.6379674794794205E-03
       1.375688   9.7855411361553757E-01   8.0818154939566192E-02  -1.1050635416089248E-01  -3.8970952609733045E-02  -9.4416567847929969E-02   4.6479064198964460E-03   1.1047426252689577E-02   2.5306784761293115E-03
       1.400700   9.7821415921196719E-01   8.2216116159414210E-02  -1.0033471273462043E-01   6.5110655040090726E-02  -5.4572438216661932E-02   7.9441949325153194E-02  -4.4451396221892672E-04  -1.1787999775054245E-02
       1.425713   9.7775511740466781E-01   8.3547571677326710E-02  -9.6124826728247355E-03   1.2164699256674999E-01   3.0887664084120952E-02   9.3292657511181501E-02  -1.1712167003622197E-02   3.6768714167226303E-03
       1.450725   9.7718695959401713E-01   8.4817230133286375E-02   9.2560203305724661E-02   8.3144429051876051E-02   9.4867971153704128E-02   3.2247541832413948E-02   6.9338592235786423E-03   1.0723551091715905E-02
       1.475738   9.7651842781287079E-01   8.6030225848229683E-02   1.2457113773684753E-01  -2.3601702641130446E-02   8.4462058741055571E-02  -5.7453642744329125E-02   8.7956177285407229E-03  -9.9465457636491554E-03
       1.500750   9.7575704652753092E-01   8.7192003128573781E-02   5.7704358587302995E-02  -1.1551353735454266E-01   4.8953810913599568E-03  -1.0400656870855032E-01  -1.2431944534906350E-02  -5.9850610989309891E-03
       1.525763   9.7490922824731652E-01   8.8308228558650309E-02  -5.8113610846771684E-02  -1.1788510010099597E-01  -8.1825685974542553E-02  -6.7552031090808498E-02  -2.4375949799783957E-03   1.4120041446666244E-02
       1.550775   9.7398044784222748E-01   8.9384741886125094E-02  -1.3128436565516854E-01  -2.5330721287994573E-02  -1.0503834126850876E-01   2.5557583479396639E-02   1.4782817045288560E-02  -1.6153662282864488E-03
       1.575788   9.7297546183840700E-01   9.0427549002383784E-02  -1.0109171289630846E-01   9.0899560113614913E-02  -4.3113732705763547E-02   1.0131399640346749E-01  -5.8696967731384671E-03  -1.4262145421756602E-02
       1.600800   9.7189855089131616E-01   9.1442853608500643E-02   1.1756963052358509E-02   1.3766190636561437E-01   5.6511634454704467E-02   9.6829033340120052E-02  -1.2493341321753655E-02   9.9707323431829920E-03
       1.625813   9.7075376576161176E-01   9.2437118287216583E-02   1.1880577160252177E-01   7.4717339720189527E-02   1.1341848748518228E-01   1.2661211949449473E-02   1.3543086074052395E-02   9.5213431976259519E-03
       1.650825   9.6954515923958862E-01   9.3417141403739926E-02   1.3320587361775743E-01  -5.0635571908220441E-02   7.9164300868338033E-02  -8.4968915815094498E-02   5.5070633660535681E-03  -1.6225592335898847E-02
       1.675838   9.6827698854563848E-01   9.4390133786987726E-02   4.0319636933216191E-02  -1.3890431991953731E-01  -2.1422559146194568E-02  -1.1618038604412378E-01  -1.7708061908193934E-02  -7.2229482442061452E-04
       1.700850   9.6695387488391427E-01   9.5363778550665024E-02  -8.7965806967233093E-02  -1.1745994666638143E-01  -1.0788013208938264E-01  -5.2873992663614588E-02   4.4673036315660301E-03   1.7766014082578732E-02
       1.725863   9.6558090924782980E-01   9.6346258619662992E-02  -1.4883676231055956E-01  -3.7470990068482087E-04  -1.0848667089042281E-01   5.6103767443203806E-02   1.6289424847234116E-02  -9.6303043838106579E-03
       1.750875   9.6416369649996614E-01   9.7346239352967184E-02  -9.1057727485245502E-02   1.2034281897851569E-01  -1.9824921367661834E-02   1.2252649457236577E-01  -1.4306488751576963E-02  -1.3301877622642008E-02
       1.775888   9.6270833335088768E-01   9.8372797823795155E-02   4.1953657230320997E-02   1.4710464993026787E-01   8.8024115367891606E-02   9.0283997078521902E-02  -8.9673471496768842E-03   1.8049284761964129E-02
       1.800900   9.6122132018275930E-01   9.9435295441501689E-02   1.4467033323686035E-01   5.5696488212282139E-02   1.2688734218972483E-01  -1.7232618651877564E-02   2.0469366369651187E-02   3.5831272245668271E-03
       1.825913   9.5970941155725342E-01   1.0054319616614675E-01   1.3325940719189594E-01  -8.3140406734089442E-02   6.2657518253608074E-02  -1.1389882358614185E-01  -2.4410218127911840E-03  -2.1274748338394097E-02
       1.850925   9.5817941536546702E-01   1.0170583796401629E-01   1.3972581140798336E-02  -1.5850102470393546E-01  -5.4956613947253180E-02  -1.1993047740520767E-01  -2.0302947998162218E-02   8.6158010535278447E-03
       1.875938   9.5663795541520102E-01   1.0293216973191510E-01  -1.1967141737983676E-01  -1.0795510337609857E-01  -1.3092348196422096E-01  -2.7747041790140398E-02   1.4414228783487632E-02   1.7541614507337887E-02
       1.900950   9.5509121624083948E-01   1.0423046908295877E-01  -1.6028412635194217E-01   3.0894608999462270E-02  -1.0176651512737400E-01   8.9800326134934091E-02   1.3135326441961933E-02  -1.9318243022495209E-02
       1.925963   9.5354469157372757E-01   1.0560805767358629E-01  -7.2859157589235307E-02   1.4839492001265939E-01   1.1490482738699452E-02   1.3711434627723390E-01  -2.2865393577950605E-02  -7.3778226994002478E-03
       1.950975   9.5200295899381049E-01   1.0707102985180399E-01   7.5393266308020346E-02   1.4948389986725022E-01   1.1842239295292485E-01   7.3637769139732120E-02  -6.9051467373241777E-04   2.4691088383761835E-02
       1.975988   9.5046950307532363E-01   1.0862400707383978E-01   1.6679364087000043E-01   3.0453946528381202E-02   1.3152093573908938E-01  -5.1622604283773695E-02   2.4562511887049242E-02  -6.4104993720698203E-03
       2.001001   9.4894660909445250E-01   1.1026992435285773E-01   1.2657088999036994E-01  -1.1603867476215048E-01   3.7755847877890311E-02  -1.3804303438272134E-01  -1.3355699732064805E-02  -2.2401366457734464E-02
       2.026013   9.4743517558630419E-01   1.1201004108197436E-01  -1.6213764968960358E-02  -1.7315036102235656E-01  -8.9114119766822306E-02  -1.1428737151499740E-01  -1.8293892496368900E-02   1.9567961463708025E-02
       2.051026   9.4593410783038356E-01   1.1384467411603105E-01  -1.4963528885342903E-01  -9.2923538725865257E-02  -1.4669422844498012E-01   2.9592958560949404E-03   2.4509318248877126E-02   1.2487869444410309E-02
       2.076038   9.4444131855399605E-01   1.1577237502741949E-01  -1.6662263143696449E-01   6.3781155989333330E-02  -8.6587381182692727E-02   1.2066373208994867E-01   5.3762041976006848E-03  -2.7724617964536912E-02
       2.101051   9.4295396764392636E-01   1.1778991105862495E-01  -5.0689557352708595E-02   1.7347106338608476E-01   4.5174600480893910E-02   1.4335354471094552E-01  -2.8878983212303526E-02   2.5301304569711183E-03
       2.126063   9.4146867478599494E-01   1.1989240610886652E-01   1.0878841472993954E-01   1.4724951275748877E-01   1.4346854439196749E-01   5.0466133243461789E-02   1.0638039060476929E-02   2.7786834642442654E-02
       2.151076   9.3998182039183453E-01   1.2207351427652313E-01   1.8544839661385626E-01   2.6330517045204198E-03   1.2796764866920038E-01  -8.5433844040255960E-02   2.4430667037806986E-02  -1.8314742419872413E-02
       2.176088   9.3848989411256412E-01   1.2432564100262428E-01   1.1592932461987417E-01  -1.4786287915072177E-01   8.6413306192049486E-03  -1.5540360890508911E-01  -2.4934051604633068E-02  -1.8968385597486405E-02
       2.201101   9.3698985734467155E-01   1.2664021290671013E-01  -4.8004099427149567E-02  -1.8419207493982290E-01  -1.2039964704538811E-01  -1.0141390758284385E-01  -1.1728553272546759E-02   2.9923710001946862E-02
       2.226113   9.3547948884451015E-01   1.2900799050061085E-01  -1.7789208921756727E-01  -7.4397424059046244E-02  -1.5513895855463708E-01   3.5692163833930930E-02   3.2810949151842690E-02   3.1934029255703210E-03
       2.251126   9.3395768444224825E-01   1.3141941293267326E-01  -1.6915759937536115E-01   9.7647425537410557E-02  -6.5433653684028911E-02   1.4705879638276345E-01  -6.0300023476139528E-03  -3.3263312753720950E-02
       2.276138   9.3242468493316966E-01   1.3386495936641024E-01  -2.5191046078088510E-02   1.9621501442903885E-01   7.9053458239089755E-02   1.4222512837919779E-01  -3.1121736434038847E-02   1.5249450386242468E-02
       2.301151   9.3088221144358874E-01   1.3633550766088470E-01   1.4257274919933352E-01   1.4074014341408303E-01   1.6291451177238134E-01   2.2549460463566744E-02   2.3736321897511629E-02   2.6422908290633953E-02
       2.326163   9.2933349500084528E-01   1.3882266835980855E-01   2.0084306622573059E-01  -2.8429832131076575E-02   1.1716376817385490E-01  -1.1787980076093128E-01   1.9408191211544246E-02  -3.0780706652949109E-02
       2.351176   9.2778319613250515E-01   1.4131907133532673E-01   1.0035587214160512E-01  -1.7915146046509176E-01  -2.4047597803350612E-02  -1.6618575491958307E-01  -3.5749247358672943E-02  -1.0516978545879201E-02
       2.376188   9.2623722009772402E-01   1.4381858427334257E-01  -8.2643660250437248E-02  -1.9069202149159381E-01  -1.4876920946585565E-01  -8.1453155634698113E-02  -3.6335456708851003E-04   3.8141203969300826E-02
       2.401201   9.2470244262332568E-01   1.4631644664344640E-01  -2.0415610130611667E-01  -5.0448109083132867E-02  -1.5601067827512433E-01   7.0672496277380106E-02   3.7637671026007603E-02  -1.0303667345128354E-02
       2.426213   9.2318636861910430E-01   1.4880930952298199E-01  -1.6577627881849274E-01   1.3333048731137837E-01  -3.7572367944184920E-02   1.6877106065719330E-01  -2.0654366878955756E-02  -3.4138821386165717E-02
       2.451226   9.2169675137285301E-01   1.5129517987218519E-01   5.6240315548478489E-03   2.1508795532379571E-01   1.1340875789958663E-01   1.3261951278107731E-01  -2.7784633219111590E-02   2.9843276698304739E-02
       2.476238   9.2024120167657564E-01   1.5377327652095479E-01   1.7642021562150281E-01   1.2730668619434399E-01   1.7570062284908053E-01  -1.1139085181642585E-02   3.7079605465721310E-02   1.8955815407275603E-02
       2.501251   9.1882681518683018E-01   1.5624381306208621E-01   2.1046329228085753E-01  -6.3826112065688029E-02   9.7421965082368334E-02  -1.4845504838640319E-01   8.2534762776614364E-03  -4.1696789387474370E-02
       2.526263   9.1745984249158974E-01   1.5870772899882654E-01   7.7651745359654759E-02  -2.0827269030833404E-01  -6.0728523329453582E-02  -1.6842175158794662E-01  -4.3214487400784145E-02   3.5417460296109041E-03
       2.551276   9.1614542058844950E-01   1.6116639411407460E-01  -1.1978813946233598E-01  -1.8999716640774592E-01  -1.7251307698800172E-01  -5.2961123256171576E-02   1.5528163470951675E-02   4.1386792290711835E-02
       2.576288   9.1488737768627548E-01   1.6362131177852834E-01  -2.2602151912623866E-01  -2.0160783796287544E-02  -1.4703246334207379E-01   1.0698701836495333E-01   3.6231649441036740E-02  -2.6754273729585099E-02
       2.601301   9.1368811633479807E-01   1.6607384490348082E-01  -1.5465265340854981E-01   1.6918471453028439E-01  -2.7187301763356908E-03   1.8314884893200947E-01  -3.6296518400346117E-02  -2.8038282439133637E-02
       2.626313   9.1254857363276620E-01   1.6852498396285398E-01   4.1114800435685321E-02   2.2782763031657480E-01   1.4586217747691366E-01   1.1290775285368240E-01  -1.7351561719885101E-02   4.3336660305128123E-02
       2.651326   9.1146825220165606E-01   1.7097517071087223E-01   2.0809415855056240E-01   1.0656186931021720E-01   1.7906188958205363E-01  -4.9202348120618529E-02   4.7231952407705030E-02   4.9344346983468739E-03
       2.676338   9.1044531201119183E-01   1.7342418476581806E-01   2.1302079993539697E-01  -1.0174894875824574E-01   6.8591262961518240E-02  -1.7385839076128487E-01  -8.2884909618198416E-03  -4.7572020115987372E-02
       2.701351   9.0947671103347183E-01   1.7587109393557773E-01   4.8852113493493499E-02  -2.3329599805929038E-01  -9.8464669930234852E-02  -1.6022337589692534E-01  -4.4217652105664682E-02   2.1301542134615804E-02
       2.726363   9.0855838192502825E-01   1.7831426369266726E-01  -1.5727091418928196E-01  -1.8213785532123872E-01  -1.8836710094048303E-01  -1.7562012180520798E-02   3.3077008474948127E-02   3.7318307905567227E-02
       2.751376   9.0768543221720055E-01   1.8075141701243477E-01  -2.4249399414049760E-01   1.4584131636488980E-02  -1.2787748995557099E-01   1.4089300629964213E-01   2.7306921224378430E-02  -4.2656315415099351E-02
       2.776388   9.0685235651961382E-01   1.8317973308140539E-01  -1.3688072158317552E-01   2.0347236967402318E-01   3.6079935778519846E-02   1.8789495754089874E-01  -4.9227015564366546E-02  -1.4872350663903050E-02
       2.801401   9.0605325071049669E-01   1.8559597216562382E-01   7.9348135590557617E-02   2.3447078604596758E-01   1.7283571503710002E-01   8.4424755260744291E-02  -9.1148441847196363E-04   5.2189683340300809E-02
       2.826413   9.0528201975551470E-01   1.8799661403996573E-01   2.3668515590114589E-01   8.0014688598228773E-02   1.7218218991279452E-01  -8.7965393030758399E-02   5.1209586991291821E-02  -1.3535542862273714E-02
       2.851426   9.0453257248675423E-01   1.9037799855016466E-01   2.0918409832997320E-01  -1.4081148730154244E-01   3.3215620440295093E-02  -1.9146395025826049E-01  -2.7362374912469165E-02  -4.6249107753105485E-02
       2.876438   9.0379899827496690E-01   1.9273645878863330E-01   1.5215779033731952E-02  -2.5403107802923480E-01  -1.3381240495045382E-01  -1.4221814340920871E-01  -3.7578208516506090E-02   3.9480174408234751E-02
       2.901451   9.0307572198415598E-01   1.9506843968564697E-01  -1.9440865660577289E-01  -1.6780737576632673E-01  -1.9499657781683494E-01   2.1719161747392218E-02   4.8902017215941430E-02   2.5761755723947698E-02
       2.926463   9.0235763488712228E-01   1.9737059725045730E-01  -2.5364180493494681E-01   5.3133906284376045E-02  -1.0016536407680994E-01   1.6976474798780958E-01   1.1624096259218250E-02  -5.4821715447529284E-02
       2.951476   9.0164020034260117E-01   1.9963987599631036E-01  -1.1270800995591505E-01   2.3594362783950709E-01   7.5980380498806580E-02   1.8284568398620127E-01  -5.6681075989557995E-02   3.8070940477474106E-03
       2.976488   9.0091953399553293E-01   2.0187356406906046E-01   1.2020653082096595E-01   2.3483787570749631E-01   1.9269662450369701E-01   4.9202628085573998E-02   1.9374131679786012E-02   5.4220235214570325E-02
       3.001501   9.0019245906893020E-01   2.0406932716154935E-01   2.6190087473836143E-01   4.7350887631995485E-02   1.5567902993416916E-01  -1.2513735134774151E-01   4.7506735878153197E-02  -3.3874886691847433E-02
       3.026513   8.9945653797400205E-01   2.0622522339292707E-01   1.9824757629627993E-01  -1.8104274198253448E-01  -6.7041183071372386E-03  -2.0046922045510718E-01  -4.6154555403938168E-02  -3.6940392484162844E-02
       3.051526   8.9871008197900248E-01   2.0833970197934973E-01  -2.3883268954481750E-02  -2.6974068019360020E-01  -1.6507330669003639E-01  -1.1539550384456786E-01  -2.3232661568453276E-02   5.5196886833847082E-02
       3.076538   8.9795214105220467E-01   2.1041158877971924E-01  -2.3090743051432661E-01  -1.4584334481835060E-01  -1.9212393939929531E-01   6.3093077196747574E-02   6.0207829461733017E-02   7.3610985505303426E-03
       3.101551   8.9718247623909642E-01   2.1244006175457300E-01  -2.5815077031696054E-01   9.5967026782944984E-02  -6.5010469545572006E-02   1.9232006249672451E-01  -9.4985791074268348E-03  -6.0684802567974427E-02
       3.126563   8.9640151706131854E-01   2.1442461912583066E-01  -8.0876844622933944E-02   2.6566314968910831E-01   1.1534670765740752E-01   1.6799633986995421E-01  -5.6465573831763344E-02   2.6058435018551717E-02
       3.151576   8.9561030645204531E-01   2.1636504266347265E-01   1.6357288909768103E-01   2.2722334539628067E-01   2.0435943305332607E-01   8.4512642847842240E-03   4.1016233380283380E-02   4.7752026985586067E-02
       3.176588   8.9481043568948293E-01   2.1826135813012365E-01   2.8212826851152922E-01   7.7031420235572391E-03   1.2973586948794097E-01  -1.5906152077930760E-01   3.5105868294716090E-02  -5.3158041215549762E-02
       3.201601   8.9400397167847967E-01   2.2011379454104865E-01   1.7852988208758960E-01  -2.2147457250483477E-01  -4.9730822633707983E-02  -1.9986621007602642E-01  -6.1457471810514967E-02  -1.9415439103130219E-02
       3.226613   8.9319337878132699E-01   2.2192274357581959E-01  -6.8502522491189918E-02  -2.7838275715007343E-01  -1.9042209680311833E-01  -8.0220447327289557E-02  -1.8351209539534464E-03   6.5163400979659794E-02
