#        t [ns]             Re[<00|Psi>]             Im[<00|Psi>]             Re[<01|Psi>]             Im[<01|Psi>]             Re[<10|Psi>]             Im[<10|Psi>]             Re[<11|Psi>]             Im[<11|Psi>]
       0.000000   0.0000000000000000E+00   0.0000000000000000E+00   2.5163331506687795E-16   0.0000000000000000E+00   9.5387777394609158E-17   0.0000000000000000E+00   1.0000000000000007E+00   0.0000000000000000E+00
       0.025013   6.2586261115180358E-11  -2.7101828407381215E-11   4.6267965068651452E-06  -9.8770497965751941E-06   2.0502643067022449E-06  -4.4679227728520127E-06  -2.8965337779434391E-01  -9.5712924106681985E-01
       0.050025   5.9426803169964048E-09  -2.5051481477146621E-09  -4.9783216390597499E-05  -9.3652886021215954E-05  -2.2836652818809653E-05  -4.1995127422291008E-05  -8.3219725120363441E-01   5.5447139844823490E-01
       0.075038   6.9359882123849957E-08  -2.8612698453508490E-08  -3.5740969591800404E-04  -5.6016271945195753E-05  -1.6139708221006075E-04  -2.3158659221717240E-05   7.7174897922024188E-01   6.3591537233183082E-01
       0.100050   3.7998174024465637E-07  -1.5374609688285250E-07  -6.0615394755721217E-04   5.8960975314270906E-04  -2.6869364962986051E-04   2.7027369701656097E-04   3.8511226033537660E-01  -9.2285532923188773E-01
       0.125063   1.3909926623760485E-06  -5.5315014359108949E-07   2.0645788898653513E-04   1.6027640893796764E-03   1.0801429757435174E-04   7.2024764960231772E-04  -9.9482971038934631E-01  -1.0129331037928595E-01
       0.150075   3.9539981483304100E-06  -1.5485895152677470E-06   2.3687838385041565E-03   1.3406368980957968E-03   1.0822227384634151E-03   5.7747157196697365E-04   1.9119835054826767E-01   9.8149302112880821E-01
       0.175088   9.4403742136209952E-06  -3.6494587049664570E-06   3.8488404423788797E-03  -1.6866145067927867E-03   1.7117047378706043E-03  -8.1014958380290101E-04   8.8398251677017037E-01  -4.6726322157648392E-01
       0.200100   1.9828717275938606E-05  -7.5839875875073301E-06   1.3838871399145917E-03  -5.9264653750576270E-03   5.3425138510122686E-04  -2.6900571569326293E-03  -7.0319446789328022E-01  -7.1066504994008428E-01
       0.225113   3.7741623754805541E-05  -1.4318087888981665E-05  -5.4019629148347953E-03  -6.4216551088423935E-03  -2.5417859458803128E-03  -2.7999076859769392E-03  -4.7643455288762593E-01   8.7871511322586582E-01
       0.250125   6.6419526153059668E-05  -2.5060861079231746E-05  -1.1108810864677028E-02   6.4210984323313769E-04  -4.9892065577390472E-03   5.0051142691713449E-04   9.7873219978892811E-01   2.0144883603017827E-01
       0.275138   1.0962461054963408E-04  -4.1256854870230343E-05  -7.8732162284192355E-03   1.1926329507831535E-02  -3.2921068473073076E-03   5.5344264616928318E-03  -9.0593561269760550E-02  -9.9465744408340051E-01
       0.300150   1.7147377325899509E-04  -6.4565865393100133E-05   6.0688755652508917E-03   1.6806644983970234E-02   3.1215831453799124E-03   7.4218903882502041E-03  -9.2517609084865193E-01   3.7449624950171101E-01
       0.325163   2.5620589439092283E-04  -9.6831522887906769E-05   2.0902677729037318E-02   6.3244341110980911E-03   9.5642109803152579E-03   2.3135064967773253E-03   6.2575672511597946E-01   7.7638821571370353E-01
       0.350175   3.6789505003528459E-04  -1.4004016890676853E-04   2.1033324013576268E-02  -1.5566224660798430E-02   9.0279730302568213E-03  -7.5828187098285742E-03   5.6129797185171537E-01  -8.2271725634761816E-01
       0.375188   5.1012716588162731E-04  -1.9627170776570000E-04   6.9634888656650969E-05  -3.0812046187121665E-02  -8.9370123951128656E-04  -1.3853741232769404E-02  -9.4848133459015871E-01  -2.9868340227565088E-01
       0.400200   6.8566245803973697E-04  -2.6764421307301912E-04  -2.8630103968352760E-02  -2.1366410582077507E-02  -1.3558573546340342E-02  -8.6730867515904947E-03  -1.1438084799287814E-02   9.9241586178431984E-01
       0.425213   8.9610923227149909E-04  -3.5625403901550634E-04  -3.9124295835234857E-02   1.1732805495762033E-02  -1.7164282232763381E-02   6.6366028187124435E-03   9.5109191277098659E-01  -2.7546987392639055E-01
       0.450225   1.1416357560101119E-03  -4.6411292279054475E-04  -1.5656334600919294E-02   4.3375595170251850E-02  -5.4021895564895991E-03   2.0062270778530442E-02  -5.3723301999613438E-01  -8.2856743542014322E-01
       0.475238   1.4207457479523450E-03  -5.9308298258545558E-04   2.8516125343642399E-02   4.2842348307918457E-02   1.4520028577656706E-02   1.8079894963890904E-02  -6.3597960920344199E-01   7.5142050076612099E-01
       0.500250   1.7301396261847563E-03  -7.4480964556470220E-04   5.6759564713763692E-02   2.7953836668369466E-03   2.5580514635289653E-02  -1.1880016481014236E-03   8.9995956464606108E-01   3.9048581761936535E-01
       0.525263   2.0646783929162966E-03  -9.2065162566427861E-04   3.9311554098778123E-02  -4.8120856629462888E-02   1.5413914356394488E-02  -2.3382091129322557E-02   1.1366123461524388E-01  -9.7069077175353891E-01
       0.550275   2.4174604673695968E-03  -1.1216065937921032E-03  -1.6709028147951145E-02  -6.5218589049352196E-02  -1.0686724660364981E-02  -2.8409122081177920E-02  -9.5835173878000501E-01   1.7048177392425529E-01
       0.575288   2.7800144518056297E-03  -1.3482317608828848E-03  -6.7079224235812793E-02  -2.7055401734793299E-02  -3.1465323306789264E-02  -8.6139949200775383E-03   4.3765023771813255E-01   8.6490828093468786E-01
       0.600300   3.1426030742071737E-03  -1.6005607271568289E-03  -6.5558505750156398E-02   4.0567535808574473E-02  -2.7101985378489950E-02   2.1818913833280752E-02   6.9922415705547281E-01  -6.6538948220813299E-01
       0.625313   3.4946254760620733E-03  -1.8780216789569290E-03  -6.3720427841963134E-03   8.1321183683445777E-02   1.9672154080600033E-03   3.6791094084713025E-02  -8.3496575222778580E-01  -4.7613066661760989E-01
       0.650325   3.8250965728504403E-03  -2.1793666346675311E-03   6.5031685410697371E-02   5.5837682657227675E-02   3.2640188200716062E-02   2.0899487609766610E-02  -2.1501500102566953E-01   9.3285208612941994E-01
       0.675338   4.1231736263503110E-03  -2.5026254770968664E-03   8.7113980213705880E-02  -2.0503500333154113E-02   3.7635282506021064E-02  -1.5027252709630533E-02   9.5171061707586291E-01  -6.1916011811673145E-02
       0.700350   4.3786923160701830E-03  -2.8451000763986458E-03   3.5983788196526582E-02  -8.5634062121966240E-02   1.0008678269500004E-02  -4.0930678830386660E-02  -3.3152567701659380E-01  -8.9082377381028222E-01
