# population in each left-qubit level over  time for $\ket{\Psi(t=0)} = \ket{01}$ (integrated over all cavity levels)
#        t [ns]            0            1            2            3            4
       0.000000  9.79104E-01  2.08957E-02  1.66755E-31  7.99551E-32  8.88189E-34
       0.025013  9.79102E-01  2.08957E-02  1.41619E-15  3.40166E-29  1.87541E-34
       0.050025  9.79100E-01  2.08957E-02  1.94637E-13  6.79254E-25  6.02495E-35
       0.075038  9.79098E-01  2.08956E-02  4.22270E-12  3.19684E-22  1.08912E-32
       0.100050  9.79095E-01  2.08956E-02  3.86703E-11  2.67911E-20  6.98930E-30
       0.125063  9.79093E-01  2.08955E-02  2.16216E-10  8.36771E-19  1.10131E-27
       0.150075  9.79091E-01  2.08955E-02  8.79186E-10  1.38196E-17  6.70379E-26
       0.175088  9.79089E-01  2.08955E-02  2.86185E-09  1.46229E-16  2.09795E-24
       0.200100  9.79087E-01  2.08956E-02  7.90421E-09  1.11368E-15  4.01853E-23
       0.225113  9.79084E-01  2.08958E-02  1.92382E-08  6.58530E-15  5.27735E-22
       0.250125  9.79081E-01  2.08962E-02  4.23506E-08  3.18470E-14  5.13623E-21
       0.275138  9.79078E-01  2.08971E-02  8.59083E-08  1.30740E-13  3.91674E-20
       0.300150  9.79074E-01  2.08988E-02  1.62808E-07  4.68344E-13  2.43847E-19
       0.325163  9.79069E-01  2.09016E-02  2.91297E-07  1.49499E-12  1.27874E-18
       0.350175  9.79062E-01  2.09060E-02  4.96089E-07  4.32223E-12  5.78698E-18
       0.375188  9.79053E-01  2.09128E-02  8.09388E-07  1.14653E-11  2.30384E-17
       0.400200  9.79040E-01  2.09229E-02  1.27173E-06  2.81962E-11  8.19374E-17
       0.425213  9.79022E-01  2.09373E-02  1.93254E-06  6.48371E-11  2.63631E-16
       0.450225  9.78999E-01  2.09573E-02  2.85032E-06  1.40392E-10  7.75346E-16
       0.475238  9.78968E-01  2.09844E-02  4.09244E-06  2.87945E-10  2.10246E-15
       0.500250  9.78928E-01  2.10202E-02  5.73432E-06  5.62190E-10  5.29474E-15
