#        t [ns]             Re[<00|Psi>]             Im[<00|Psi>]             Re[<01|Psi>]             Im[<01|Psi>]             Re[<10|Psi>]             Im[<10|Psi>]             Re[<11|Psi>]             Im[<11|Psi>]
       0.000000   0.0000000000000000E+00   0.0000000000000000E+00   1.0000000000000002E+00   0.0000000000000000E+00   5.5511151231256798E-17   0.0000000000000000E+00   2.5163331506687795E-16   0.0000000000000000E+00
       0.025013   5.1448128427111477E-06  -2.1677357851296915E-06   6.0227735078063427E-01  -7.9828550855880009E-01  -1.0373834616328431E-07   1.3977199099512931E-07  -8.4216686824404708E-07   7.4349399606897794E-06
       0.050025   5.0581505271609440E-05  -2.1055332744322893E-05  -2.7452173780900763E-01  -9.6157853593627285E-01   1.0163878519375056E-07   3.3597434162535488E-07   7.2357408796383041E-05  -1.2512273048556723E-05
       0.075038   1.7420601029692877E-04  -7.1816702876222684E-05  -9.3295214626822054E-01  -3.5999014541050040E-01   5.2416185991610808E-07   1.8857106472150451E-07  -1.1125316300883730E-04  -2.2671496799814050E-04
       0.100050   4.1108552736686914E-04  -1.6801930341162237E-04  -8.4926959671921676E-01   5.2794741277807411E-01   7.4264137507613603E-07  -4.9125075074487286E-07  -4.3909014469714489E-04   4.0180822663293071E-04
       0.125063   7.9312442434203718E-04  -3.2170054287631244E-04  -9.0042861654835910E-02   9.9592532887326046E-01   9.4419797898597242E-08  -1.5891759458931537E-06   9.8086350868698620E-04   5.9466333388713565E-04
       0.150075   1.3487434260933892E-03  -5.4343074134786723E-04   7.4079181320125287E-01   6.7169500555896411E-01  -2.3835007805785595E-06  -2.0255188042382402E-06   5.0205942788769979E-04  -1.8829239446246213E-03
       0.175088   2.1025750134671018E-03  -8.4238124107967175E-04   9.8233901145610569E-01  -1.8680939487187301E-01  -6.1208309674872787E-06   1.3798677101150977E-06  -3.0344883443190894E-03   7.1567462483070233E-05
       0.200100   3.0751777778034476E-03  -1.2263953328110857E-03   4.4249315073970624E-01  -8.9664692177967931E-01  -4.9964745992764269E-06   1.1124354835467208E-05   1.3424849484620824E-03   4.2283041461095251E-03
       0.225113   4.2827730796771600E-03  -1.7020590121255186E-03  -4.4922507626585129E-01  -8.9318404365447768E-01   1.0894390654949264E-05   1.9686609122174033E-05   5.1277043677219721E-03  -3.4404340557559285E-03
       0.250125   5.7370088611283137E-03  -2.2747683578493104E-03  -9.8341578011936859E-01  -1.7932328539023701E-01   3.8913313568339546E-05   5.3769047635724178E-06  -6.3416695634466360E-03  -5.3053030449521383E-03
       0.275138   7.4447577704118547E-03  -2.9487906320664701E-03  -7.3528167184390714E-01   6.7685766132693770E-01   4.5788533778278410E-05  -4.6308973761636223E-05  -4.3133388949464007E-03   9.8209308378262531E-03
       0.300150   9.4079595842343506E-03  -3.7273170776291058E-03   9.7398662828146729E-02   9.9427079515790284E-01  -1.5280850430667652E-05  -1.0191695321454482E-04   1.3436236224152064E-02   1.7759634835913995E-03
       0.325163   1.1623520782444469E-02  -4.6125067966476807E-03   8.5190548898748575E-01   5.2087875508436354E-01  -1.3784301463741735E-04  -7.4098072406350888E-05  -2.5119249299220643E-03  -1.6555440985910375E-02
       0.350175   1.4083286449818173E-02  -5.6055229079623910E-03   9.2830362049078052E-01  -3.6599438488500957E-01  -2.0773611160906539E-04   9.6688617355770542E-05  -1.8426361314026769E-02   8.4979522190516479E-03
       0.375188   1.6774100818756590E-02  -6.7065641865929945E-03   2.6684978020548733E-01  -9.6057839062506623E-01  -6.6505045539759288E-05   3.1790774667624913E-04   1.5816315956970736E-02   1.8284097077931483E-02
