#        t [ns]             Re[<00|Psi>]             Im[<00|Psi>]             Re[<01|Psi>]             Im[<01|Psi>]             Re[<10|Psi>]             Im[<10|Psi>]             Re[<11|Psi>]             Im[<11|Psi>]
       0.900450   9.9702346247556417E-01   8.7914017172471609E-04   3.5474348461842315E-03  -1.9011193699190878E-02   4.0034190805958089E-04  -1.9183492909989958E-02  -3.7798982221786033E-04  -7.8782869267498198E-05
       0.925463   9.9666662103388404E-01   1.0232667433573794E-03  -1.3957796260109116E-02  -1.5033694716312964E-02  -1.6167918353460632E-02  -1.2370055259901813E-02   4.1253502049749829E-05   4.3254997459689159E-04
       0.950475   9.9628742057853226E-01   1.1838588318315816E-03  -2.1572742306982782E-02   2.3823300365984961E-03  -2.0671222450485461E-02   6.0622262438162142E-03   4.4895340377204101E-04  -1.8725694432764498E-04
       0.975488   9.9588665187296277E-01   1.3618244587551473E-03  -1.1552800100863453E-02   1.9779261290418564E-02  -7.7408240935589023E-03   2.1380619258194213E-02  -3.4690552426164516E-04  -4.1629707937251772E-04
       1.000500   9.9546530593634053E-01   1.5580240812929423E-03   9.4637818759886003E-03   2.2184030026034949E-02   1.3334036416333508E-02   1.9889754228707354E-02  -3.2777353239734410E-04   5.0356511528445525E-04
       1.025513   9.9502456015020424E-01   1.7732639802606116E-03   2.4636174467838688E-02   5.9249759166162454E-03   2.5137808458479374E-02   1.0684720549309786E-03   6.3770620305556697E-04   1.8231861770596054E-04
       1.050525   9.9456576110423456E-01   2.0082908540299434E-03   2.0399521470680401E-02  -1.7016240309701759E-02   1.6500868364424444E-02  -2.0583295619000453E-02  -1.4254464210750854E-05  -7.2893539065927012E-04
       1.075538   9.9409040460680720E-01   2.2637877268860572E-03  -1.5374483225146570E-03  -2.7752645739860790E-02  -7.1379811367687854E-03  -2.6666025105141607E-02  -7.5844619075499488E-04   2.4885932642675882E-04
       1.100550   9.9360011334552700E-01   2.5403712415773064E-03  -2.4203215144705251E-02  -1.6025677571843568E-02  -2.6856885229588640E-02  -1.0483742792174339E-02   5.0162567016166261E-04   7.1161375742735515E-04
       1.125563   9.9309661272667693E-01   2.8385903650936985E-03  -2.8473932031307214E-02   1.0246379114797741E-02  -2.5390139262932050E-02   1.6084880002228311E-02   5.8040998226478323E-04  -7.4731560810290247E-04
       1.150575   9.9258170544971647E-01   3.1589264955520484E-03  -9.1691533092288120E-03   3.0130188563940979E-02  -2.1712195344803509E-03   3.1205193062833661E-02  -9.5758967858334241E-04  -3.6530780728633001E-04
       1.175588   9.9205724538335927E-01   3.5017949177960587E-03   1.9391910467450327E-02   2.6361738679812199E-02   2.4778152118985344E-02   2.1034162399687029E-02  -7.6380114461305259E-05   1.1039274548887822E-03
       1.200600   9.9152511130375320E-01   3.8675475172142097E-03   3.3954051878725293E-02   2.4607375918781399E-04   3.2813966395297336E-02  -7.7637176059934645E-03   1.1609076542774578E-03  -2.6662358985118581E-04
       1.225613   9.9098718103376460E-01   4.2564766265065657E-03   2.1263902584527143E-02  -2.8027392094977410E-02   1.3684483142640244E-02  -3.2140931701871801E-02  -6.3532883089863169E-04  -1.1094845658020723E-03
       1.250625   9.9044530648672324E-01   4.6688198497241828E-03  -1.0048408223329117E-02  -3.4988730491840050E-02  -1.8370020675996704E-02  -3.1123470379309709E-02  -9.3987158012421885E-04   9.9489207864748158E-04
       1.275638   9.8990129007007244E-01   5.1047656827181822E-03  -3.5173380184204441E-02  -1.3349476613672862E-02  -3.7147599078216312E-02  -3.8058601626753128E-03   1.3071030619900806E-03   6.5366330440561917E-04
       1.300650   9.8935686284627977E-01   5.5644597298363718E-03  -3.2793085600506450E-02   2.0805129628465306E-02  -2.5917758413067454E-02   2.8520434674727011E-02   2.6489382539235433E-04  -1.5341549134575757E-03
       1.325663   9.8881366478254484E-01   6.0480113037511473E-03  -3.1059036736499263E-03   3.9926401682193871E-02   7.7919390403042958E-03   3.8955329875319807E-02  -1.6427108990102429E-03   2.0016697682373287E-04
       1.350675   9.8827322734975487E-01   6.5555001889413787E-03   3.0990913717463792E-02   2.7230840672029067E-02   3.7038778794046830E-02   1.7372057909524025E-02   7.0454638811307208E-04   1.6078432906840934E-03
       1.375688   9.8773695865742017E-01   7.0869833496139444E-03   4.1559112472296017E-02  -8.6995118319872274E-03   3.7015551882186942E-02  -2.0031640927559474E-02   1.4164127719350655E-03  -1.2033560917779969E-03
       1.400700   9.8720613123744105E-01   7.6425013695653179E-03   1.8497077707587847E-02  -3.9551605525701805E-02   6.0529460527849561E-03  -4.2835485686708127E-02  -1.6476207806050819E-03  -1.0694966648798617E-03
       1.425713   9.8668187251795081E-01   8.2220844242803549E-03  -2.1087256774159718E-02  -3.9601074447458542E-02  -3.1679082278057047E-02  -3.1151649709253500E-02  -5.8355688638273440E-04   1.9888169144270393E-03
       1.450725   9.8616515796127557E-01   8.8257576039024871E-03  -4.5516066608938602E-02  -7.1107135527770631E-03  -4.5034355285457670E-02   7.1272117806038381E-03   2.1837041143859511E-03  -9.8450681343026277E-06
       1.475738   9.8565680677920131E-01   9.4535454288817763E-03  -3.3893179642769451E-02   3.2953192845424091E-02  -2.1594811681454457E-02   4.1472421619092086E-02  -6.6584089975582519E-04  -2.1989861526755684E-03
       1.500750   9.8515748008574788E-01   1.0105475427290067E-02   6.1236139811501568E-03   4.8090721781775723E-02   2.0994351753190324E-02   4.3076104800623127E-02  -2.0153378389443127E-03   1.3294653870154455E-03
       1.525763   9.8466768130377247E-01   1.0781580673052080E-02   4.3166145670305779E-02   2.4612765626202904E-02   4.8254506225326482E-02   8.9758882598485641E-03   1.9400538965946611E-03   1.6303778223212466E-03
       1.550775   9.8418775860770247E-01   1.1481901216681505E-02   4.6737018936060082E-02  -2.0178214985302353E-02   3.6788570978368039E-02  -3.4224243136541821E-02   1.0602507189885484E-03  -2.4364786903456575E-03
       1.575788   9.8371790916096680E-01   1.2206484373495348E-02   1.2269877422609408E-02  -5.0666411573425787E-02  -5.7235519115367067E-03  -5.1094304776645810E-02  -2.7627857420991506E-03  -3.3959695944141548E-04
       1.600800   9.8325818489321459E-01   1.2955383867672520E-02  -3.3882481617778737E-02  -4.1227200076418613E-02  -4.5468650350553211E-02  -2.6418315048335493E-02   4.8017507421028880E-04   2.8737415372737680E-03
       1.625813   9.8280849955881688E-01   1.3728657862919630E-02  -5.4557883045451505E-02   2.3225739048801488E-03  -4.9386241222460790E-02   2.1253872024302355E-02   2.7397881715513659E-03  -1.3342542830684877E-03
       1.650825   9.8236863682370068E-01   1.4526365940965324E-02  -3.1676368882406755E-02   4.6013627688977141E-02  -1.2622942894563416E-02   5.3483543469366859E-02  -2.1492255166092973E-03  -2.3509354810618346E-03
       1.675838   9.8193825914122623E-01   1.5348565116777943E-02   1.8100947227250926E-02   5.4188511272958088E-02   3.6204427971335634E-02   4.2919894425213781E-02  -1.7191883622985392E-03   2.8489673254060688E-03
       1.700850   9.8151691719833523E-01   1.6195305003561141E-02   5.5392141767977909E-02   1.8550536297968635E-02   5.7248396368180965E-02  -3.5729887882435902E-03   3.3612069407090712E-03   8.7921075428027903E-04
       1.725863   9.8110405973906933E-01   1.7066622260639285E-02   4.9215444634896348E-02  -3.3821419936800247E-02   3.1916042693893795E-02  -4.9125121929666719E-02  -1.1294216430656041E-04  -3.6242138876183350E-03
       1.750875   9.8069904360227222E-01   1.7962534472867060E-02   2.6510509692039162E-03  -6.0977124868523552E-02  -2.0853334567834426E-02  -5.6067892786028528E-02  -3.5930735848061003E-03   1.1830437528266584E-03
       1.775888   9.8030114384213873E-01   1.8883033620919649E-02  -4.8145471177625639E-02  -3.9652040260583277E-02  -5.8653016847786114E-02  -1.7027859248807991E-02   2.2437310054655366E-03   3.2449826872318959E-03
       1.800900   9.7990956383273364E-01   1.9828079307636904E-02  -6.1957294729215434E-02   1.4924158381110834E-02  -4.9649614425779288E-02   3.7710736758474472E-02   2.5830504035335758E-03  -3.2010630812762874E-03
       1.825913   9.7952344528909618E-01   2.0797591906572394E-02  -2.5894018637505754E-02   5.9737108832476390E-02   6.9201559732760310E-04   6.3635556031931745E-02  -3.9621682580310222E-03  -1.6381739676557853E-03
       1.850925   9.7914187816669906E-01   2.1791445795236491E-02   3.2842280277394997E-02   5.7833303442360720E-02   5.2565407016571600E-02   3.8153049455706634E-02  -4.6867896880103157E-04   4.4434237402675237E-03
       1.875938   9.7876391042663535E-01   2.2809462827547429E-02   6.7368326513550056E-02   8.7216264664099173E-03   6.3242826188301710E-02  -1.9856646764107557E-02   4.5785248077824725E-03  -8.4242896523590378E-04
       1.900950   9.7838855767498256E-01   2.3851406188095326E-02   4.8486175225186362E-02  -4.9619806467087274E-02   2.2206401530256350E-02  -6.3895555722719363E-02  -2.1925734195916099E-03  -4.3257536310895737E-03
       1.925963   9.7801481270059420E-01   2.4916974755338737E-02  -1.0725672287766538E-02  -7.0028106247020813E-02  -3.8839547096956556E-02  -5.7061763061136590E-02  -3.6737613675573290E-03   3.4668534450345255E-03
       1.950975   9.7764165494573163E-01   2.6005798081929623E-02  -6.3727700269651799E-02  -3.4225494343896087E-02  -7.0372287835126279E-02  -2.8884020203204922E-03   4.5470045456834024E-03   2.6452352764024332E-03
       1.975988   9.7726805994857580E-01   2.7117432077593789E-02  -6.7028366214987575E-02   3.1005139064958873E-02  -4.5165195490545214E-02   5.5895362610765539E-02   1.2979378018698482E-03  -5.3214667079264800E-03
       2.001001   9.7689300879697760E-01   2.8251355451752752E-02  -1.5810055698930656E-02   7.3713926418922354E-02   1.8326918471588280E-02   7.0990829086734777E-02  -5.6957957079651700E-03   2.7722490286051705E-04
       2.026013   9.7651545188933442E-01   2.9407095534389544E-02   5.0459158101669038E-02   5.8098145558966141E-02   6.9301455902894396E-02   2.8148572455669180E-02   1.9612336462320702E-03   5.6025701004476730E-03
       2.051026   9.7613412037074654E-01   3.0584776440632452E-02   7.8338281966611148E-02  -5.5665954425554911E-03   6.5190145182479328E-02  -3.9663526666161346E-02   5.0099107415749059E-03  -3.6150352167090196E-03
       2.076038   9.7574770214034001E-01   3.1784574564232143E-02   4.3456966057620790E-02  -6.7339070048607952E-02   7.1289079155396852E-03  -7.7517093377692220E-02  -5.0901659061875354E-03  -3.9273440757711699E-03
       2.101051   9.7535487178426150E-01   3.3006626101350633E-02  -2.8335639388721356E-02  -7.6710215633069567E-02  -5.9177398816898985E-02  -5.2950691732286628E-02  -2.4085982003375296E-03   6.2410719499740369E-03
       2.126063   9.7495429106183151E-01   3.4251027354124705E-02  -7.9952910652380249E-02  -2.3845457037336787E-02  -7.9343288263133277E-02   1.6310726941921809E-02   6.9382833230188928E-03   5.5075712213763141E-04
       2.151076   9.7454460960606826E-01   3.5517835485834780E-02  -6.8399471332326739E-02   5.0655308448950789E-02  -3.4841021391286142E-02   7.4921146351199300E-02  -1.5105153139863916E-03  -7.0813622547448631E-03
       2.176088   9.7412446590633450E-01   3.6807069717240820E-02  -5.1078281173160315E-04   8.6818655922586530E-02   4.0226152340000217E-02   7.4060825485810458E-02  -6.6104518711305130E-03   3.6096316710087419E-03
       2.201101   9.7369248862938673E-01   3.8118712937067180E-02   7.0545273117115045E-02   5.3521500592527124E-02   8.5120647581462677E-02   1.2019253678812137E-02   5.5632150117940178E-03   5.5152565447452910E-03
       2.226113   9.7324729832307022E-01   3.9452713689914508E-02   8.6818480720391167E-02  -2.4850769101923662E-02   6.1540799775733158E-02  -6.2455391334143108E-02   3.8403979089633375E-03  -7.1849541142284786E-03
       2.251126   9.7278750953434079E-01   4.0808988498853206E-02   3.2785033263278029E-02  -8.6049721739426474E-02  -1.3816924410150621E-02  -8.8354199691851959E-02  -8.3020987960399553E-03  -1.6863114809938036E-03
       2.276138   9.7231173336060617E-01   4.2187424476108196E-02  -5.0199651694762065E-02  -7.9338390866649552E-02  -8.0797137918476522E-02  -4.2313376655323774E-02   7.9482912530266629E-04   8.7722539080889849E-03
       2.301151   9.7181858044091585E-01   4.3587882172871933E-02  -9.5418003980750538E-02  -7.4900089093229644E-03  -8.3718739006419823E-02   4.0535433199244277E-02   8.4989660432943301E-03  -3.4082685753751420E-03
       2.326163   9.7130666438162871E-01   4.5010198618038483E-02  -6.4377121220098005E-02   7.3304033568002538E-02  -1.7582699586544036E-02   9.3212523648842208E-02  -5.9305559346359863E-03  -7.4445553153472043E-03
       2.351176   9.7077460560003914E-01   4.6454190495337250E-02   2.0530982720556683E-02   9.7287170156605290E-02   6.5727515759654978E-02   7.0965592124564922E-02  -5.6387440034452651E-03   8.1273340445400834E-03
       2.376188   9.7022103555923878E-01   4.7919657408844164E-02   9.1926813381796924E-02   4.2609001456905118E-02   9.8033782863018268E-02  -1.0820663717972790E-02   9.7737572938163975E-03   3.1818811331714584E-03
       2.401201   9.6964460135833019E-01   4.9406385188048886E-02   9.0848011418234148E-02  -4.9029364531203268E-02   5.0588421754661585E-02  -8.6909473332898959E-02   2.4195001278284799E-04  -1.0675888409519977E-02
       2.426213   9.6904397063408321E-01   5.0914149185477882E-02   1.5388319594330600E-02  -1.0403415498946758E-01  -4.0553185490520158E-02  -9.4159995023640669E-02  -1.0691169051531219E-02   2.9549477046048344E-03
       2.451226   9.6841783672327331E-01   5.2442717522225263E-02  -7.5510642783256171E-02  -7.5975360587811236E-02  -1.0175384208901297E-01  -2.3848353696274492E-02   6.1403493037063958E-03   9.7459600172677199E-03
       2.476238   9.6776492402932623E-01   5.3991854239548637E-02  -1.0800655573042159E-01   1.5312446883325047E-02  -8.1218390989165598E-02   6.8934630799178664E-02   7.8482315242500589E-03  -9.0245260440069783E-03
       2.501251   9.6708399353246577E-01   5.5561322317870525E-02  -5.3304849934478780E-02   9.7446536673486767E-02   7.2741582202295136E-03   1.0833002262286612E-01  -1.1321415991541125E-02  -5.0937635264092602E-03
       2.526263   9.6637384837940710E-01   5.7150886528017954E-02   4.7031695013888063E-02   1.0283072465193731E-01   9.3176627093290942E-02   5.9670334147831322E-02  -1.6646829460059515E-03   1.2775385267510890E-02
       2.551276   9.6563333948663577E-01   5.8760316083270335E-02   1.1251168005110375E-01   2.4242149760944968E-02   1.0533048626890396E-01  -4.0204561307379670E-02   1.3187445536969770E-02  -2.1802082432327043E-03
       2.576288   9.6486137109052894E-01   6.0389387064710483E-02   8.8250133709674536E-02  -7.7008789436166264E-02   3.0844357784239863E-02  -1.1064582164666822E-01  -6.1231195310640042E-03  -1.2438390350087324E-02
       2.601301   9.6405690617788808E-01   6.2037884596435937E-02  -9.1032936007612291E-03  -1.1882266813481315E-01  -7.1972263672637871E-02  -9.2257108053684256E-02  -1.0506381290596799E-02   9.8119872509536982E-03
       2.626313   9.6321897173186655E-01   6.3705604751336270E-02  -1.0242140155018589E-01  -6.4854332246358073E-02  -1.1913773468308615E-01   3.1154600156291920E-03   1.2890465847308446E-02   7.4768323839443911E-03
       2.651326   9.6234666373068545E-01   6.5392356172338226E-02  -1.1515465100965604E-01   4.4060391900293004E-02  -6.9543481179787245E-02   9.9468544187731767E-02   3.5429993994091631E-03  -1.5030778070201374E-02
       2.676338   9.6143915183989404E-01   6.7097961398220274E-02  -3.4091963517873303E-02   1.2064967425631277E-01   3.9389380887778797E-02   1.1713332996995138E-01  -1.5966522683779863E-02   1.0035544813291686E-03
       2.701351   9.6049568374315464E-01   6.8822257887265342E-02   7.7606392354816020E-02   1.0111081484036392E-01   1.1974306938643876E-01   3.8593476387410945E-02   5.7925321020781797E-03   1.5522298211391616E-02
       2.726363   9.5951558906149736E-01   7.0565098736114551E-02   1.2954196279552974E-01  -1.8004888631576658E-03   1.0400912927225203E-01  -7.4704186174219298E-02   1.3637051141426781E-02  -1.0403448038017260E-02
       2.751376   9.5849828281665539E-01   7.2326353095172338E-02   7.7223157101205475E-02  -1.0662847651414570E-01   1.7236288649866967E-03  -1.3031110708395971E-01  -1.4401121173578574E-02  -1.0378416630332996E-02
       2.776388   9.5744326840029026E-01   7.4105906285747689E-02  -3.9953577907306886E-02  -1.2765463692115261E-01  -1.0562176761897224E-01  -8.0173891248616222E-02  -5.9459786565890715E-03   1.7375252455810723E-02
       2.801401   9.5635014001756846E-01   7.5903659627766712E-02  -1.2821381358563105E-01  -4.4968793909779044E-02  -1.2943950255670553E-01   3.7993458104314662E-02   1.8980606194951750E-02   6.6229278744228519E-04
       2.826413   9.5521858458052589E-01   7.7719529990307304E-02  -1.1443919300814846E-01   7.7093558926600428E-02  -4.7110537915193922E-02   1.2886920733288823E-01  -5.0483835813918748E-03  -1.8973989211681405E-02
       2.851426   9.5404838303383344E-01   7.9553449080351932E-02  -6.6941024005635445E-03   1.3994014351389022E-01   7.6976612656445995E-02   1.1637888730872634E-01  -1.7244249307290703E-02   1.0692517891801791E-02
       2.876438   9.5283941110283488E-01   8.1405362487981373E-02   1.0982634076353691E-01   9.0353812748090526E-02   1.4167851289321154E-01   7.3107524164834903E-03   1.5748583417826267E-02   1.3831916613426838E-02
       2.901451   9.5159163946093173E-01   8.3275228508702573E-02   1.4013710022930315E-01  -3.4551551194705543E-02   9.1512810478222573E-02  -1.1145550860916770E-01   8.9358754628167704E-03  -1.9713867620502548E-02
       2.926463   9.5030513332044053E-01   8.5163016765676100E-02   5.6883216864913336E-02  -1.3495114427154681E-01  -3.5899348781271274E-02  -1.4210044077870987E-01  -2.2152711794488824E-02  -2.9055297782191744E-03
       2.951476   9.4898005145781605E-01   8.7068706656246789E-02  -7.5260979227382563E-02  -1.2808988006357902E-01  -1.3783344873659473E-01  -5.6401424463280739E-02   3.7817743252635421E-03   2.2741666707732620E-02
       2.976488   9.4761664469050910E-01   8.8992285648359343E-02  -1.4977372103883696E-01  -1.6459528405842007E-02  -1.2925699809417618E-01   7.8632046865511437E-02   2.1307045010398949E-02  -1.0556893587068197E-02
       3.001501   9.4621525382865368E-01   9.0933747453132596E-02  -1.0416148472129633E-01   1.1177276822076321E-01  -1.3707426631535072E-02   1.5305804768156306E-01  -1.6806036279613835E-02  -1.7850790221557125E-02
       3.026513   9.4477630713012184E-01   9.2893090100068271E-02   2.7713076169877261E-02   1.5238755138615995E-01   1.1678728393151321E-01   1.0350150265044152E-01  -1.2561448750430469E-02   2.1925123666193817E-02
       3.051526   9.4330031729222297E-01   9.4870313941069886E-02   1.4060576987734147E-01   6.9817194056759818E-02   1.5496106983526320E-01  -3.2995876215126188E-02   2.5376640338019854E-02   5.8082663053137477E-03
       3.076538   9.4178787801739694E-01   9.6865419608674216E-02   1.4189339997800213E-01  -7.1917011321477819E-02   6.6463228636184618E-02  -1.4644644822918881E-01  -1.8820667225695345E-03  -2.6743720357487646E-02
       3.101551   9.4023966019362315E-01   9.8878405952662882E-02   2.7544377110962123E-02  -1.5879263071798191E-01  -7.9521607340396566E-02  -1.4252964809229937E-01  -2.5776166843639477E-02   9.8648573200433767E-03
       3.126563   9.3865640773292192E-01   1.0090926797756927E-01  -1.1224123733096648E-01  -1.1853281531667229E-01  -1.6427201359757082E-01  -2.0964891663185076E-02   1.7430254616705387E-02   2.2423565574188790E-02
       3.151576   9.3703893311328890E-01   1.0295799480158388E-01  -1.6417945751974555E-01   1.9328790453618419E-02  -1.1607641379074017E-01   1.2144654212396137E-01   1.6851611454460767E-02  -2.3865269477482166E-02
       3.176588   9.3538811267066113E-01   1.0502456765503861E-01  -8.3719089551877512E-02   1.4493356828960480E-01   2.9185656277852939E-02   1.6787162456679411E-01  -2.8519626945328735E-02  -9.4391533634077263E-03
       3.201601   9.3370488168811938E-01   1.0710895793410631E-01   6.6901806696092220E-02   1.5566110579512432E-01   1.5453365648702275E-01   7.7285262559950302E-02  -7.5516514809730907E-04   3.0869450704690125E-02
       3.226613   9.3199022932953224E-01   1.0921112532264997E-01   1.6675228005584319E-01   3.9959010019138985E-02   1.5608696539712022E-01  -7.9514598249834617E-02   3.0572662759891969E-02  -8.4832811403820190E-03
       3.251626   9.3024519346427759E-01   1.1133101599239106E-01   1.3332717169418573E-01  -1.1103454660360890E-01   2.9121639818162438E-02  -1.7515864730053207E-01  -1.7469102417495969E-02  -2.7510446937260773E-02
