#        t [ns]             Re[<00|Psi>]             Im[<00|Psi>]             Re[<01|Psi>]             Im[<01|Psi>]             Re[<10|Psi>]             Im[<10|Psi>]             Re[<11|Psi>]             Im[<11|Psi>]
       0.000000   0.0000000000000000E+00   0.0000000000000000E+00   2.5163331506687795E-16   0.0000000000000000E+00   9.5387777394609158E-17   0.0000000000000000E+00   1.0000000000000007E+00   0.0000000000000000E+00
       0.025013  -7.7501426430088234E-14  -2.4166679479421948E-13   1.9544959678292850E-07   6.3598605800181981E-07   9.0341866954693409E-08   2.8594231664168809E-07  -2.8965337800475222E-01  -9.5712924173509861E-01
       0.050025  -7.0457743790434918E-12  -2.4191524922639407E-11   6.2172046446894355E-06   2.3016536429042370E-06   2.8117510627842882E-06   1.0108493934485195E-06  -8.3219730578576567E-01   5.5447143596814485E-01
       0.075038  -7.8894978340260916E-11  -2.9595310865215396E-10   1.9527236919569322E-05  -1.2368839975209867E-05   8.7283003892826993E-06  -5.6867920534256783E-06   7.7174958359551149E-01   6.3591585002341466E-01
       0.100050  -4.1351559862381329E-10  -1.6991870823952719E-09   4.7768304369405924E-06  -5.5028125303791400E-05   1.7427324581690196E-06  -2.4830769380618051E-05   3.8511377605251595E-01  -9.2285925400101643E-01
       0.125063  -1.4424313253928193E-09  -6.5231354202826209E-09  -7.9909459803329278E-05  -7.2601339609183106E-05  -3.6666653383143702E-05  -3.1976617541743362E-05  -9.9484503346086739E-01  -1.0129435233399632E-01
       0.150075  -3.8872278119285203E-09  -1.9465134693284472E-08  -1.8301860799395582E-04   3.3797963637874081E-05  -8.2071738108692175E-05   1.7221376050793634E-05   1.9120840758082988E-01   9.8153539152790903E-01
       0.175088  -8.7433801885380309E-09  -4.8846336677345018E-08  -1.3270695824074032E-04   2.6267170529289231E-04  -5.6434607582880413E-05   1.1997907450341130E-04   8.8407179831384819E-01  -4.6731604614338323E-01
       0.200100  -1.7164493608316705E-08  -1.0798708917987322E-07   1.9112709002872734E-04   3.9286630916807825E-04   9.1738993858392172E-05   1.7412430590675270E-04  -7.0335578360352868E-01  -7.1081088094416489E-01
       0.225113  -3.0229106926847591E-08  -2.1668059716459767E-07   6.0607542267249778E-04   1.2108609342893858E-04   2.7478575708202722E-04   4.4646311266757072E-05  -4.7660801473663605E-01   8.7909014312343825E-01
       0.250125  -4.8581769198640390E-08  -4.0269827153988318E-07   6.3061771541280678E-04  -5.5739877842394723E-04   2.7370291611574329E-04  -2.6223441548581657E-04   9.7945209905361352E-01   2.0154375944036126E-01
       0.275138  -7.1949679217132482E-08  -7.0325767965074355E-07  -8.2482526550803692E-05  -1.1081890602013191E-03  -5.9168913362462058E-05  -4.9688973851164857E-04  -9.0797703892968332E-02  -9.9583700962426147E-01
       0.300150  -9.8545388377847188E-08  -1.1663842472227850E-06  -1.2001142593075088E-03  -7.7782243490063607E-04  -5.5661739720409972E-04  -3.2368612869772999E-04  -9.2684057420889010E-01   3.7535059005359844E-01
       0.325163  -1.2437453959477107E-07  -1.8521007478680541E-06  -1.6941090006239391E-03   6.1186375349249239E-04  -7.4711782684266437E-04   3.1505332751046296E-04   6.2771668372791611E-01   7.7837951748841672E-01
       0.350175  -1.4247501918999243E-07  -2.8333839912929856E-06  -6.6317350134125939E-04   2.1260583019158475E-03  -2.4381925875751500E-04   9.7225471754742239E-04   5.6318458596853549E-01  -8.2625746001861200E-01
       0.375188  -1.4211995120445728E-07  -4.1968357464009202E-06   1.5738623734555615E-03   2.2061057938841675E-03   7.6730806113554776E-04   9.4780937818390572E-04  -9.5394979828507920E-01  -2.9970922329515670E-01
       0.400200  -1.0802143744853926E-07  -6.0430245043718766E-06   3.2503604660021682E-03   9.3979343970550938E-05   1.4620072326262438E-03  -5.2990909533510511E-05  -1.0547371284068609E-02   9.9984615020383882E-01
       0.425213  -1.9574678434150600E-08  -8.4864658367410532E-06   2.4151384416453148E-03  -3.0031510987396318E-03   9.9001357239296298E-04  -1.4229857626839747E-03   9.6001386990142779E-01  -2.7950405915034632E-01
       0.450225   1.4981699466247299E-07  -1.1655221427412011E-05  -1.0969658694716493E-03  -4.3821049870635597E-03  -6.3729132039175545E-04  -1.9289818570661650E-03  -5.4557199213325469E-01  -8.3787300683849841E-01
       0.475238   4.3329661212340125E-07  -1.5690109917394211E-05  -4.8234730228197799E-03  -2.0549548274618520E-03  -2.2342966230027160E-03  -7.5169118288460467E-04  -6.4390339539164243E-01   7.6484090412898997E-01
       0.500250   8.7095079446352101E-07  -2.0743536041799501E-05  -5.2332971137060147E-03   2.9977439916089076E-03  -2.2331704064383904E-03   1.5371987416298290E-03   9.1851039832252257E-01   3.9474594724138168E-01
       0.525263   1.5100174026200624E-06  -2.6977957702406141E-05  -8.7493701605490676E-04   6.8257291008002510E-03  -1.2460880575445332E-04   3.0901834672620119E-03   1.1177503901889044E-01  -9.9340857683688955E-01
       0.550275   2.4048772791245252E-06  -3.4564023159389767E-05   5.5682401760417258E-03   5.4535997848742315E-03   2.7158700062393658E-03   2.2107945640792125E-03  -9.8312257764540101E-01   1.8073566702703853E-01
       0.575288   3.6168110073266791E-06  -4.3678422021237635E-05   8.6712236132759773E-03  -1.2968633108128604E-03   3.8209593211587624E-03  -9.5475118012587927E-04   4.5769663332585181E-01   8.8854900013755056E-01
       0.600300   5.2135098573188213E-06  -5.4501503779245410E-05   4.6879143578000548E-03  -8.6075024665406927E-03   1.7043875758361586E-03  -4.0582749164100318E-03   7.1781670520915797E-01  -6.9535622289142773E-01
       0.625313   7.2683389864800975E-06  -6.7214725939499374E-05  -4.4924128353626084E-03  -9.9240172768171493E-03  -2.4765340242050983E-03  -4.2175330216480261E-03  -8.7333979100632508E-01  -4.8558838540111277E-01
       0.650325   9.8593601677989088E-06  -8.1998000079171827E-05  -1.1747494137566648E-02  -2.6486298091159492E-03  -5.3720307663143920E-03  -5.9897836292454741E-04  -2.1180073122349372E-01   9.7639876732222597E-01
       0.675338   1.3068130466875946E-05  -9.9027008193787661E-05  -1.0110772016742287E-02   8.5572342913970006E-03  -4.0637929983696093E-03   4.3377952728675733E-03   9.9571923369827275E-01  -8.0048629735133325E-02
       0.700350   1.6978302017747490E-05  -1.1847056338366866E-04   8.0971352947855019E-04   1.4479063082386457E-02   1.1422248760288806E-03   6.4047249981953351E-03  -3.6492015313897186E-01  -9.2967733231194505E-01
       0.725363   2.1674056014138375E-05  -1.4048808820878752E-04   1.3130583371732438E-02   8.8007028826491123E-03   6.3374627890915580E-03   3.1777456444538454E-03  -7.8397642858836203E-01   6.1838365198850520E-01
       0.750375   2.7238410922752425E-05  -1.6522728096350590E-04   1.6210259954652164E-02  -5.6275996787229846E-03   6.8770661978118340E-03  -3.4500584521310069E-03   8.1871664463647043E-01   5.7115421078412665E-01
       0.775388   3.3751450468322362E-05  -1.9282203481076938E-04   5.6934227435840017E-03  -1.7660255373611513E-02   1.4546258628872386E-03  -8.1894917401569220E-03   3.0950223437681429E-01  -9.4876910709563633E-01
       0.800400   4.1288520920288982E-05  -2.2339066737273004E-04  -1.1503186518258286E-02  -1.6350913375669435E-02  -6.1363200409079426E-03  -6.5279352714067958E-03  -9.9743408952115920E-01  -2.1491109836292106E-02
       0.825413   4.9918449475238312E-05  -2.5703450927637601E-04  -2.1454337754334349E-02  -6.9959129852173257E-04  -9.5545704079533795E-03   1.0960540282702231E-03   2.6816281413173487E-01   9.6059768052881966E-01
       0.850425   5.9701835994058582E-05  -2.9383688963450437E-04  -1.4411803630070523E-02   1.7890778732555505E-02  -5.1646056033011816E-03   8.9001330303884619E-03   8.4148678124979348E-01  -5.3462251358411361E-01
       0.875438   7.0689469007121944E-05  -3.3386254488828665E-04   6.0009604173784543E-03   2.3765666839310425E-02   4.3273391439240354E-03   1.0087214123879378E-02  -7.5506387312161749E-01  -6.5038518298571957E-01
       0.900450   8.2920913806127988E-05  -3.7715746526422692E-04   2.4040007675432455E-02   1.0102978933009958E-02   1.1355375656227332E-02   2.7096552367556590E-03  -4.0374300668041141E-01   9.1063397037118043E-01
       0.925463   9.6423315728230881E-05  -4.2374918073770227E-04   2.3898516038289481E-02  -1.3936381047225329E-02   9.4918706237596216E-03  -7.9516407854137473E-03   9.8806556577533633E-01   1.2275691416552668E-01
       0.950475   1.1121045560027220E-04  -4.7364747627746766E-04   3.4145370376306066E-03  -2.9073888256110125E-02  -7.6418504370131266E-04  -1.3077093857583785E-02  -1.6845591042613767E-01  -9.8080920085995649E-01
       0.975488   1.2728208699561879E-04  -5.2684551468054586E-04  -2.2362944888582547E-02  -2.1322326554528214E-02  -1.1560603766733145E-02  -7.5793949395024096E-03  -8.8958616166425719E-01   4.4493214069532833E-01
       1.000500   1.4462357675276940E-04  -5.8332133486817738E-04  -3.2097167600939509E-02   5.3351255718644781E-03  -1.3661238187127603E-02   5.0186833927804700E-03   6.8300604101948093E-01   7.2231571236199432E-01
       1.025513   1.6320586143208219E-04  -6.4303968442266230E-04  -1.5775008979876461E-02   3.0329277377584469E-02  -4.3144132547745309E-03   1.4667347825617924E-02   4.9342407077770872E-01  -8.6233793848254769E-01
       1.050525   1.8298572337798570E-04  -7.0595413765973220E-04   1.5494245457834482E-02   3.2320815697139509E-02   9.6589529835989976E-03   1.2789285380317537E-02  -9.6765319059415611E-01  -2.2259587725628838E-01
       1.075538   2.0390638114228370E-04  -7.7200944483632006E-04   3.6778672556404428E-02   7.3389560667691785E-03   1.6766538522371862E-02  -1.5510686516861211E-04   6.6923217704528359E-02   9.9004280048335258E-01
       1.100550   2.2589838052904004E-04  -8.4114405429556972E-04   2.9185143430564994E-02  -2.6120174299124131E-02   1.0287861188316993E-02  -1.4167483998516552E-02   9.2771499241230193E-01  -3.5032588104225659E-01
       1.125563   2.4888076473517941E-04  -9.1329274747625581E-04  -3.5236739959016578E-03  -4.0677248439023164E-02  -5.4924298004021066E-03  -1.7404490423114340E-02  -6.0337184434709801E-01  -7.8613463181814802E-01
       1.150575   2.7276249523689637E-04  -9.8838932671157283E-04  -3.6066661889579778E-02  -2.2463454113634655E-02  -1.7960331696648010E-02  -6.1736584736536860E-03  -5.7754020147076390E-01   8.0446300392216474E-01
       1.175588   2.9744408941583949E-04  -1.0663692974902776E-03  -4.1151293959922466E-02   1.5984222025598155E-02  -1.6249443325450554E-02   1.1193641519184233E-02   9.3648703264781585E-01   3.1988154453117323E-01
