#        t [ns]             Re[<00|Psi>]             Im[<00|Psi>]             Re[<01|Psi>]             Im[<01|Psi>]             Re[<10|Psi>]             Im[<10|Psi>]             Re[<11|Psi>]             Im[<11|Psi>]
       0.000000   0.0000000000000000E+00   0.0000000000000000E+00   5.5511151231256798E-17   0.0000000000000000E+00   1.0000000000000000E+00   0.0000000000000000E+00   9.5387777394609158E-17   0.0000000000000000E+00
       0.025013  -2.8685748957524243E-07   3.9649680933722918E-07  -1.0372017877902064E-07   1.3974751320033851E-07   5.8964910072650967E-01  -8.0765816344586627E-01   1.7975149228458461E-07  -2.4002929505342628E-07
       0.050025  -2.8835588081142019E-06   3.9323697905287151E-06   1.0080664580857690E-07   3.3315966693758628E-07  -3.0462564692131255E-01  -9.5246981932676111E-01  -2.8282691933488768E-06  -9.6369596593373085E-07
       0.075038  -1.0126354524566970E-05   1.3657398581693351E-05   4.9162442028460873E-07   1.7648928728882489E-07  -9.4889226132669968E-01  -3.1558958113967944E-01  -1.7643070532680200E-07   1.0415990977834122E-05
       0.100050  -2.4357427557606470E-05   3.2516519989066161E-05   5.8063972767368099E-07  -3.8681804553909763E-07  -8.1440195952302841E-01   5.8029346045139740E-01   2.3825232476933096E-05  -7.2091417862356792E-06
       0.125063  -4.7902712850377383E-05   6.3338335658997947E-05   4.4420971214040870E-08  -8.7520487535027174E-07  -1.1532633392724079E-02   9.9992786291300217E-01  -2.7638275232547963E-05  -4.0038954190918436E-05
       0.150075  -8.3050304485597678E-05   1.0882409550177614E-04  -8.2040688748073049E-07  -6.7563443788264149E-07   8.0079959530747724E-01   5.9892092208609193E-01  -5.1190215653850059E-05   6.6423395661984497E-05
       0.175088  -1.3202959567838415E-04   1.7153724406350590E-04  -1.2276343048231905E-06   3.0560424769961706E-07   9.5591387647431192E-01  -2.9361905604121202E-01   1.2469428451547762E-04   4.5073766872989807E-05
       0.200100  -1.9699129109580004E-04   2.5389361409245830E-04  -5.7341127619736727E-07   1.3817275302804026E-06   3.2650977792299740E-01  -9.4518333336197458E-01   7.3575882850033833E-06  -1.9667829741015243E-04
       0.225113  -2.7998842390492251E-04   3.5815234752354654E-04   9.1359724502200633E-07   1.5210922085785926E-06  -5.7085822031112254E-01  -8.2103400228114121E-01  -2.6817226731961496E-04   7.4744642482328069E-05
       0.250125  -3.8295850205021876E-04   4.8640761923358504E-04   2.1172197149370217E-06   2.0106409069947395E-07  -9.9971914310702870E-01  -2.3063730609658266E-02   2.0798176906319045E-04   3.1690554579120545E-04
       0.275138  -5.0770689970495531E-04   6.4058123343505437E-04   1.7246264556463968E-06  -1.9304318125420062E-06  -6.0810959067082970E-01   7.9382951646489219E-01   3.1515683946739894E-04  -3.8869879111007283E-04
       0.300150  -6.5589160080487484E-04   8.2241615670473466E-04  -6.6259330618157568E-07  -3.1365632082728536E-06   2.8257009785657666E-01   9.5922157866457680E-01  -5.9967391365610846E-04  -2.3453170411262439E-04
       0.325163  -8.2900939219311047E-04   1.0334710455883872E-03  -3.6774445739684585E-06  -1.6621089284267972E-06   9.4133428096325922E-01   3.3738250537349679E-01  -5.2314588218267390E-05   8.0915878669557124E-04
       0.350175  -1.0283835942715765E-03   1.2751158206474693E-03  -4.4825695281729824E-06   2.5314457691433187E-06   8.2753974736306246E-01  -5.6133331151887833E-01   9.7282797504097385E-04  -2.4162669118208769E-04
       0.375188  -1.2551534072002912E-03   1.5485283328301464E-03  -7.7994521737899002E-07   6.5799383034952187E-06   3.4593496924884753E-02  -9.9934650612363074E-01  -6.3869527227625265E-04  -1.0388705573469747E-03
       0.400200  -1.5102649405923088E-03   1.8546921622069855E-03   6.2672685464516466E-06   5.8401710163490719E-06  -7.8671801376775252E-01  -6.1719464585835171E-01  -9.5587603076141342E-04   1.1075624472119188E-03
       0.425213  -1.7944639842465337E-03   2.1943955833977529E-03   1.0884683004672357E-05  -2.0737258673218713E-06  -9.6234930741802771E-01   2.7146237155048841E-01   1.5935129906736070E-03   6.8257516618345062E-04
       0.450225  -2.1082905666344920E-03   2.5682317263524884E-03   6.1451743178231576E-06  -1.2903527335881627E-05  -3.4819312381865863E-01   9.3728866176773062E-01   1.9800034593153422E-04  -2.0219201268681652E-03
       0.475238  -2.4520753364693170E-03   2.9765999554015529E-03  -8.6836402058739231E-06  -1.6152885123090047E-05   5.5167273189853816E-01   8.3386484187020826E-01  -2.3060131936344904E-03   4.8967287138816564E-04
       0.500250  -2.8259377905959756E-03   3.4197084834773875E-03  -2.3141983842481182E-05  -3.2647094417012701E-06   9.9872520796882402E-01   4.6129339091174393E-02   1.3373782743145450E-03   2.3583757229851793E-03
       0.525263  -3.2297863585035568E-03   3.8975782319178335E-03  -2.0652324730873764E-05   2.1133522578246612E-05   6.2612589025278498E-01  -7.7937904665470659E-01   2.1048924150930352E-03  -2.2660191237624458E-03
       0.550275  -3.6633203398902126E-03   4.4100479390800093E-03   6.0071443543789873E-06   3.6552436794815769E-05  -2.6024839068444972E-01  -9.6519284940721051E-01  -3.1649028215219701E-03  -1.4992713381324053E-03
       0.575288  -4.1260336768269281E-03   4.9567805128931672E-03   4.1009489194831955E-05   2.0903783690413921E-05  -9.3291929723088574E-01  -3.5891756021545684E-01  -5.3591235092042514E-04   3.9019477079877112E-03
       0.600300  -4.6172205262004790E-03   5.5372706133090758E-03   5.0676681967905786E-05  -2.5415825812393816E-05  -8.3990590703419843E-01   5.4177627602929368E-01   4.3389703029673363E-03  -7.4114579501803244E-04
       0.625313  -5.1359825813521017E-03   6.1508534402011051E-03   1.1701375979630784E-05  -6.8221380780588060E-05  -5.7695896442887362E-02   9.9769944908709807E-01  -2.2351533092076596E-03  -4.3504819869111420E-03
       0.650325  -5.6812380743293733E-03   6.7967146906311631E-03  -5.8087659528907895E-05  -6.0386545817934437E-05   7.7165960917333176E-01   6.3482848309963369E-01  -3.8436928225409925E-03   3.8007564580917787E-03
       0.675338  -6.2517323722114850E-03   7.4739016365107346E-03  -9.9732193068598015E-05   1.3128519313929887E-05   9.6759352526197351E-01  -2.4884031415164531E-01   5.2556735740793602E-03   2.7769621922334900E-03
       0.700350  -6.8460500628787042E-03   8.1813352597101610E-03  -5.7898808435992101E-05   1.0488516507985400E-04   3.6953624551352582E-01  -9.2803669070060646E-01   1.1738436050138395E-03  -6.3992654178850411E-03
       0.725363  -7.4626284077894539E-03   8.9178233668236809E-03   5.9151850372129216E-05   1.2864951895890167E-04  -5.3149412660521533E-01  -8.4553438297317685E-01  -7.0362576057522667E-03   8.6981189268350812E-04
       0.750375  -8.0997720222604330E-03   9.6820745904055081E-03   1.6266330618647985E-04   3.3756996562034290E-05  -9.9607407198210329E-01  -6.9344677446759040E-02   3.1875170448657248E-03   7.0029578766003771E-03
       0.775388  -8.7556686279052966E-03   1.0472713167959872E-02   1.4417151347225821E-04  -1.2913574755732136E-04  -6.4323412130656354E-01   7.6336792031974732E-01   6.1926926004346808E-03  -5.5533635575021056E-03
       0.800400  -9.4284057077681643E-03   1.1288294374768497E-02  -2.1149514687714655E-05  -2.2299068616885576E-04   2.3711839090886033E-01   9.6938801833709975E-01  -7.7023481581043910E-03  -4.5769746220724206E-03
       0.825413  -1.0115987882759185E-02   1.2127320472288365E-02  -2.2072775471582246E-04  -1.3274797231102318E-04   9.2244240701978086E-01   3.8005754201327285E-01  -2.2191659991782613E-03   9.3580963200506871E-03
       0.850425  -1.0816354818683340E-02   1.2988257020885904E-02  -2.7192314180443335E-04   1.1278862394053612E-04   8.5065134238183870E-01  -5.2066180665677320E-01   1.0265135627671500E-02  -7.2189025479597771E-04
       0.875438  -1.1527399466799483E-02   1.3869549394613550E-02  -8.0526381834290566E-05   3.2468091175731449E-04   8.1155933588257428E-02  -9.9368497504775999E-01  -3.9996946686732832E-03  -1.0222035048707586E-02
       0.900450  -1.2246986437711434E-02   1.4769639327064035E-02   2.4099133578284342E-04   2.9124813439462962E-04  -7.5433381780063091E-01  -6.5132446065671801E-01  -9.1113199439209324E-03   7.2994326269004445E-03
       0.925463  -1.2972970308626697E-02   1.5686981311472878E-02   4.2431004518191616E-04  -2.3225126150989942E-05  -9.7048041972803079E-01   2.2495724388705948E-01   1.0267431969503308E-02   6.9221729408542876E-03
       0.950475  -1.3703213667654255E-02   1.6620058675503872E-02   2.6128133039909386E-04  -3.9704245684390397E-04  -3.9053666010759819E-01   9.1600398103229241E-01   3.7625502496428770E-03  -1.2547966202949207E-02
       0.975488  -1.4435604705766259E-02   1.7567399151760522E-02  -1.8237964644810824E-04  -4.9666384720543411E-04   5.0915078445527862E-01   8.5524425934426163E-01  -1.3823535695974823E-02   1.4157453544101653E-04
       1.000500  -1.5168074177120678E-02   1.8527589769109391E-02  -5.6263870602620155E-04  -1.6487700442946457E-04   9.9047150967913822E-01   9.3228747213223523E-02   4.4607004476518927E-03   1.3854087933453746E-02
       1.025513  -1.5898611561331377E-02   1.9499290897342529E-02  -5.1552260878655071E-04   3.9077459871748345E-04   6.5916089083440810E-01  -7.4447034082662278E-01   1.2510494018656254E-02  -8.7892804287476173E-03
       1.050525  -1.6625280276590954E-02   2.0481249288382585E-02   8.0683435809140159E-06   7.1077320268990820E-04  -2.1225799221091257E-01  -9.7089546850515529E-01  -1.2683864358472550E-02  -9.7980189947338182E-03
       1.075538  -1.7346231809845097E-02   2.1472309970866247E-02   6.3046972814732622E-04   4.5587889049308758E-04  -9.0870951964968760E-01  -4.0107676628278327E-01  -5.8664744807112607E-03   1.5708200440495267E-02
       1.100550  -1.8059718648986985E-02   2.2471426871147865E-02   8.0870503068486334E-04  -2.5656851024990221E-04  -8.5941140173358288E-01   4.9690748092435399E-01   1.7480604044824228E-02   1.0051229794850443E-03
       1.125563  -1.8764105921770198E-02   2.3477672052083291E-02   2.9915330579447489E-04  -8.7207932744231837E-04  -1.0566277425272610E-01   9.8650845314890023E-01  -4.3779410747530742E-03  -1.7718430149754185E-02
       1.150575  -1.9457881666314372E-02   2.4490243480865016E-02  -5.6590779116148088E-04  -8.2269909424074268E-04   7.3380140448187225E-01   6.6688128319351725E-01  -1.6274594133393723E-02   9.7904681325996085E-03
       1.175588  -2.0139665678214420E-02   2.5508471258134241E-02  -1.0774075035821227E-03  -3.8153949776496612E-05   9.7078069727667315E-01  -1.9896905289517539E-01   1.4701699627308542E-02   1.3161773563436868E-02
       1.200600  -2.0808216898918423E-02   2.6531822262039918E-02  -7.2380113972375258E-04   9.0712958573823852E-04   4.1180983272943267E-01  -9.0066998242505081E-01   8.5611200162184140E-03  -1.8594577361245378E-02
       1.225613  -2.1462439328830164E-02   2.7559903182316211E-02   3.1922772096567762E-04   1.2041355677811011E-03  -4.8395874305642717E-01  -8.6333824011642457E-01  -2.1019251511073263E-02  -2.8138847375300262E-03
       1.250625  -2.2101386466206803E-02   2.8592461940318531E-02   1.2389710499329397E-03   4.9365463269741242E-04  -9.8197841758283366E-01  -1.1854097525481229E-01   3.6038579239873257E-03   2.1642322349888395E-02
       1.275638  -2.2724264289123417E-02   2.9629387510865614E-02   1.2118849891767603E-03  -7.4837971393576042E-04  -6.7466444168606765E-01   7.2243987308182134E-01   2.0286544838803797E-02  -1.0121414951194946E-02
       1.300650  -2.3330432812403316E-02   3.0670708180325780E-02   1.2932914864559453E-04  -1.5120923616412539E-03   1.8508453170983191E-01   9.7035570629028312E-01  -1.6125025946569553E-02  -1.6956582919941274E-02
       1.325663  -2.3919406264376740E-02   3.1716588292388409E-02  -1.2088092823314199E-03  -1.0687092470393967E-03   8.9206807244485864E-01   4.2286726551523168E-01  -1.1847729761062454E-02   2.1015928631726934E-02
