#        t [ns]             Re[<00|Psi>]             Im[<00|Psi>]             Re[<01|Psi>]             Im[<01|Psi>]             Re[<10|Psi>]             Im[<10|Psi>]             Re[<11|Psi>]             Im[<11|Psi>]
       0.500250   6.0040951020721755E-03  -2.6122301577234312E-03  -4.6910888605401138E-05  -6.4775475180086304E-06   9.9851782033021064E-01   4.6220778573464578E-02  -3.3678634336212466E-03  -2.2453939965360837E-03
       0.525263   6.6985756680397182E-03  -3.1576239013066405E-03  -4.1740088812776703E-05   4.2882962395651250E-05   6.2607280647977470E-01  -7.7909787368224992E-01  -1.4124662270596638E-03   4.3593188830722083E-03
       0.550275   7.4130538243043958E-03  -3.7696981757436229E-03   1.2211693825753966E-05   7.3773284884642244E-05  -2.5999719020401124E-01  -9.6494020233816302E-01   5.1475263615226785E-03   1.9843092094312610E-04
       0.575288   8.1424203575297654E-03  -4.4500542004214981E-03   8.2374567524991934E-05   4.1945141903571236E-05  -9.3248842648443031E-01  -3.5899640769598329E-01  -1.3476326625157817E-03  -5.5936365257244023E-03
       0.600300   8.8813786832922133E-03  -5.1996562144119149E-03   1.0111785063456546E-04  -5.0684791106932524E-05  -8.3968862772153796E-01   5.4129032617284545E-01  -5.5707045266860560E-03   3.1272293252163782E-03
       0.625313   9.6245186591135661E-03  -6.0188111581137346E-03   2.3279709294677153E-05  -1.3507466897021787E-04  -5.8029822785579013E-02   9.9715347572575652E-01   4.9954530480446364E-03   4.9810843680963687E-03
       0.650325   1.0366389773826801E-02  -6.9071595368600898E-03  -1.1393767049419146E-04  -1.1875981215546245E-04   7.7089882014642408E-01   6.3478849284601568E-01   3.7729876734389884E-03  -6.7700778588490641E-03
       0.675338   1.1101572515263272E-02  -7.8636775693217385E-03  -1.9426821255978715E-04   2.5220198898465121E-05   9.6704690641405822E-01  -2.4812720975597197E-01  -8.2464664097288958E-03  -1.9540873656045473E-03
       0.700350   1.1824746777483647E-02  -8.8866904990832687E-03  -1.1221398013629567E-04   2.0221814023306680E-04   3.6986194658366062E-01  -9.2703794063499234E-01   3.9985532443709591E-04   9.2172932716817670E-03
       0.725363   1.2530756252833258E-02  -9.9738967157355259E-03   1.1252121083603487E-04   2.4642042743017824E-04  -5.3032551509848691E-01  -8.4519019527902850E-01   9.4953831801708206E-03  -3.1430102972769053E-03
       0.750375   1.3214667859115068E-02  -1.1122402097751777E-02   3.0820525746115698E-04   6.4926276840588832E-05  -9.9498629466802035E-01  -7.0228998344208357E-02  -6.0652234175987861E-03  -8.9373934770249457E-03
       0.775388   1.3871825373991280E-02  -1.2328763759772538E-02   2.7168858020701722E-04  -2.4170739410479526E-04  -6.4336322886602404E-01   7.6177168863368028E-01  -7.4657068834461365E-03   8.9057810854660888E-03
       0.800400   1.4497896583293250E-02  -1.3589042169140766E-02  -3.7824048250472637E-05  -4.1531720734174800E-04   2.3554297179213318E-01   9.6848329800258992E-01   1.1374584297539840E-02   5.0858113456541936E-03
       0.825413   1.5088913393648472E-02  -1.4898860398688230E-02  -4.0623696180822115E-04  -2.4659355568707006E-04   9.2059664366465010E-01   3.8094328453724002E-01   1.8966674430328937E-03  -1.3179193821501076E-02
       0.850425   1.5641304509666689E-02  -1.6253469113251394E-02  -4.9808994836667800E-04   2.0398507702448066E-04   8.5029802127192122E-01  -5.1839668881487022E-01  -1.4055365993430428E-02   1.9078943202686120E-03
       0.875438   1.6151920429468374E-02  -1.7647815754489385E-02  -1.4876365577288085E-04   5.8754234033558223E-04   8.3010743084740324E-02  -9.9193285237624274E-01   6.0478781119952269E-03   1.3798052565943415E-02
       0.900450   1.6618050667712846E-02  -1.9076616299717832E-02   4.2990434150360111E-04   5.2517759410252720E-04  -7.5157357861332519E-01  -6.5191755490743231E-01   1.2289484272859101E-02  -1.0176023675298242E-02
       0.925463   1.7037433270892209E-02  -2.0534427931702050E-02   7.5507965184140895E-04  -3.7010258450960001E-05  -9.6929790761192969E-01   2.2208474114811275E-01  -1.3905854723026202E-02  -9.5209650289642712E-03
       0.950475   1.7408256843866262E-02  -2.2015720971639195E-02   4.6486092142302891E-04  -6.9701748080583338E-04  -3.9239445514101212E-01   9.1315705411244286E-01  -5.6054016449417279E-03   1.6846704574311599E-02
       0.975488   1.7729155457381421E-02  -2.3514948498278399E-02  -3.1274104035670816E-04  -8.6945869860527902E-04   5.0545097405458572E-01   8.5515617389124410E-01   1.8642584144597248E-02   7.7836630575301552E-04
       1.000500   1.7999196950906779E-02  -2.5026612200700189E-02  -9.7131773755125442E-04  -2.9219072099209503E-04   9.8812401521159199E-01   9.6478272651390515E-02  -4.6134276408440001E-03  -1.9011074925366193E-02
       1.025513   1.8217865279896450E-02  -2.6545323186025281E-02  -8.8852749354830928E-04   6.6282273076140959E-04   6.6061665028029803E-01  -7.4040167140319268E-01  -1.7778128374542259E-02   1.0136067272806389E-02
       1.050525   1.8385037677037738E-02  -2.8065856678589556E-02   3.7198827331351311E-06   1.2063201491744242E-03  -2.0777471882611340E-01  -9.6971384854874487E-01   1.5303271850594704E-02   1.4904792036761894E-02
       1.075538   1.8500957497987604E-02  -2.9583199793655486E-02   1.0526253052112432E-03   7.7546118185967355E-04  -9.0496093483662632E-01  -4.0431263310779625E-01   1.0502471169234889E-02  -1.9619312080441636E-02
       1.100550   1.8566203698134703E-02  -3.1092591834320622E-02   1.3494097750787950E-03  -4.1399050186619079E-04  -8.5999755900677510E-01   4.9167401773271291E-01  -2.2626169947897148E-02  -4.8343296987557261E-03
       1.125563   1.8581657933017300E-02  -3.2589556831608038E-02   5.0727067265090079E-04  -1.4309099902801092E-03  -1.1058698051342307E-01   9.8389080221508596E-01   1.6982557786189099E-03   2.3950406934462282E-02
       1.150575   1.8548470287204036E-02  -3.4069928311319664E-02  -9.0738078157698038E-04  -1.3506042890002515E-03   7.2859144791853825E-01   6.6961072358215823E-01   2.3344973508481116E-02  -8.5837813471652206E-03
       1.175588   1.8468024612420565E-02  -3.5529866514504314E-02  -1.7360128778632911E-03  -8.1900827261758457E-05   9.7006268101337045E-01  -1.9283203247642838E-01  -1.5241310354481617E-02  -2.0721451684345998E-02
       1.200600   1.8341904395407376E-02  -3.6965868510563243E-02  -1.1721198289942984E-03   1.4317156656644880E-03   4.1669329945463496E-01  -8.9643104405569285E-01  -1.6168965255854040E-02   2.1070458602694898E-02
       1.225613   1.8171859981814194E-02  -3.8374771814878965E-02   4.7769997953133928E-04   1.9048812458631254E-03  -4.7743941628670211E-01  -8.6506043094853347E-01   2.5506248754532675E-02   9.9571562835395130E-03
       1.250625   1.7959777859227394E-02  -3.9753752251310760E-02   1.9193883558429829E-03   7.9687686919540388E-04  -9.7965122493546708E-01  -1.2514950185756296E-01   2.5221024702828630E-03  -2.8073719722754270E-02
       1.275638   1.7707652557180157E-02  -4.1100316882141781E-02   1.8834062565963089E-03  -1.1235637909583871E-03  -6.7897534236049284E-01   7.1660438463072362E-01  -2.8436977054860382E-02   5.5643057295815040E-03
       1.300650   1.7417561563279733E-02  -4.2412292865472330E-02   2.3426131635505496E-04  -2.2961586682877207E-03   1.7760289351214112E-01   9.7066493397946751E-01   1.3639360735686152E-02   2.6437696835225247E-02
       1.325663   1.7091643491787902E-02  -4.3687813096784024E-02  -1.7869663529279020E-03  -1.6362188813373304E-03   8.8802483394295473E-01   4.2942483021119521E-01   2.2118928048977509E-02  -2.1005251962385389E-02
       1.350675   1.6732079583497018E-02  -4.4925299453750789E-02  -2.4918259783039375E-03   4.7801631176317045E-04   8.7050184680908205E-01  -4.6318505694472017E-01  -2.6990671624067347E-02  -1.5731304794254483E-02
       1.375688   1.6341078472130007E-02  -4.6123444399019796E-02  -1.1542284903766327E-03   2.3863941665780287E-03   1.3989236806708880E-01  -9.7576927073373687E-01  -7.7203640028501181E-03   3.1012749408438019E-02
       1.400700   1.5920864029832393E-02  -4.7281191612870893E-02   1.2763990326287984E-03   2.4510371854624016E-03  -7.0488120930585474E-01  -6.8868195882012206E-01   3.2633534205952608E-02  -1.3045824205558791E-03
       1.425713   1.5473666007699663E-02  -4.8397716234451174E-02   2.8380039503800641E-03   4.5861389745655598E-04  -9.7172871346149337E-01   1.6245782959097069E-01  -1.0617816656581123E-02  -3.1605569632072700E-02
       1.450725   1.5001713119494170E-02  -4.9472405193938952E-02   2.1425131456404779E-03  -2.0779887812038367E-03  -4.4231737755880157E-01   8.8010106061092497E-01  -2.7901963903491728E-02   1.9437031437343696E-02
       1.475738   1.4507228178235307E-02  -5.0504838024535662E-02  -3.9940178864671550E-04  -3.0669926155906914E-03   4.4929479668393252E-01   8.7635281330086001E-01   2.6990530337184591E-02   2.1727660984898180E-02
       1.500750   1.3992424884522250E-02  -5.1494768457136776E-02  -2.7901407445759187E-03  -1.5652887432482580E-03   9.7246247180907608E-01   1.5452459167208649E-01   1.3510262762502544E-02  -3.2585922308268823E-02
       1.525763   1.3459505878794582E-02  -5.2442107024846300E-02  -3.0182172323704863E-03   1.3429867292029151E-03   6.9860576596255142E-01  -6.9373946084917137E-01  -3.5674121968364322E-02  -3.8705831587114150E-03
       1.550775   1.2910661702425507E-02  -5.3346904840639066E-02  -7.5106554432607052E-04   3.3217868115191060E-03  -1.4771153364413933E-01  -9.7330866145062256E-01   6.4250317287090093E-03   3.5902730225280434E-02
       1.575788   1.2348070358938047E-02  -5.4209338659622602E-02   2.2777318847967171E-03   2.6645856088842543E-03  -8.7285425967138797E-01  -4.5514442181082804E-01   3.3153678558735529E-02  -1.6526877302471342E-02
       1.600800   1.1773897220826135E-02  -5.5029697296663266E-02   3.5949472080020269E-03  -2.3763772047429924E-04  -8.8252207050247411E-01   4.3603263309062901E-01  -2.5573415454526148E-02  -2.7561308927270923E-02
       1.625813   1.1190295083770405E-02  -5.5808369439065530E-02   2.0121099939528157E-03  -3.1022025126706165E-03  -1.6878859215197717E-01   9.6977937375790579E-01  -1.9508720788641295E-02   3.2766040129827395E-02
       1.650825   1.0599404223449235E-02  -5.6545832870534406E-02  -1.3132810188327296E-03  -3.5549356932318963E-03   6.8333788089772418E-01   7.0855707208871233E-01   3.7440531427312844E-02   9.6021045108356153E-03
       1.675838   1.0003352356639506E-02  -5.7242645104661011E-02  -3.7196585468527530E-03  -1.1009961026093021E-03   9.7531957929863744E-01  -1.3358331946214336E-01  -1.3752673110278052E-03  -3.9128779216592649E-02
       1.700850   9.4042544450656761E-03  -5.7899435411546150E-02  -3.1779932438560010E-03   2.3723067448739358E-03   4.6768182247954343E-01  -8.6631331405291723E-01  -3.7605062445800107E-02   1.2525873535351562E-02
       1.725863   8.8042123059856401E-03  -5.8516898208033991E-02  -2.6496291847191576E-06   4.0495069237704712E-03  -4.2352690834605888E-01  -8.8883168282796299E-01   2.2912511130405371E-02   3.2912396008110377E-02
       1.750875   8.2053140075661751E-03  -5.9095787768821476E-02   3.3062596144554823E-03   2.4754407682941993E-03  -9.6762668317256451E-01  -1.8249042006889524E-01   2.5366105903142415E-02  -3.1638341607677256E-02
       1.775888   7.6096330306436909E-03  -5.9636914201304445E-02   4.0371309269739194E-03  -1.1870376135481662E-03  -7.1832306038574001E-01   6.7368765738909753E-01  -3.7925526574265643E-02  -1.5533730079926818E-02
       1.800900   7.0192271733796998E-03  -6.0141140610719936E-02   1.4938677413666372E-03  -4.0137228270578293E-03   1.2018584306119261E-01   9.7758112777989370E-01  -4.1924039831054225E-03   4.1185515106283745E-02
       1.825913   6.4361371642057087E-03  -6.0609381363705278E-02  -2.3573502910814543E-03  -3.6609598365072130E-03   8.6037579547734311E-01   4.7974240293273218E-01   4.1074607544715175E-02  -7.7331006818894916E-03
       1.850925   5.8623849343155780E-03  -6.1042601338005001E-02  -4.4117070007515429E-03  -3.1132486371706551E-04   8.9506674328590352E-01  -4.1178127658640001E-01  -1.9246734975194274E-02  -3.7529556396029798E-02
       1.875938   5.2999714869211480E-03  -6.1441816024304263E-02  -2.9359644167390678E-03   3.3942758496211516E-03   1.9551842317601448E-01  -9.6581828653242885E-01  -3.0779590330234759E-02   2.9365590719240477E-02
       1.900950   4.7508742894827559E-03  -6.1808092323983675E-02   9.7007184828564168E-04   4.4452024320826705E-03  -6.6468317918640796E-01  -7.2771137661309293E-01   3.7205171541036260E-02   2.1333232009202171E-02
       1.925963   4.2170441096835943E-03  -6.2142549865196836E-02   4.1926104746331568E-03   1.9131601667550821E-03  -9.7987140306737508E-01   1.0752585424966361E-01   9.9404597594662872E-03  -4.2058056880163307E-02
       1.950975   3.7004012179477322E-03  -6.2446362640489160E-02   4.0938077217675629E-03  -2.2343235596825827E-03  -4.9120562376604382E-01   8.5485212128007715E-01  -4.3458896793302282E-02   2.4670498887319949E-03
       1.975988   3.2028308899892054E-03  -6.2720760753750743E-02   6.7514003567216191E-04  -4.6672917141766671E-03   4.0069361690359279E-01   9.0102410449834436E-01   1.4852860169094786E-02   4.1229708200805841E-02
       2.001001   2.7261781626362887E-03  -6.2967032054192740E-02  -3.3633995837902882E-03  -3.3746655892220169E-03   9.6412467444635130E-01   2.0785534691051949E-01   3.5501037055727061E-02  -2.6163520347478826E-02
       2.026013   2.2721900665552464E-03  -6.3186549155399563E-02  -4.7626834315471576E-03   6.7189745087086849E-04   7.3658707701292570E-01  -6.5613445673262139E-01  -3.5419649275790353E-02  -2.6706614674217550E-02
       2.051026   1.8423208471395275E-03  -6.3380851199291363E-02  -2.3413571883641672E-03   4.2494818502447889E-03  -9.5509367164962042E-02  -9.8197395552814981E-01  -1.5551410723194693E-02   4.1802498876465928E-02
       2.076038   1.4380062266473998E-03  -6.3551490681440170E-02   2.0088295604046148E-03   4.4588298832384824E-03  -8.4950548303844731E-01  -5.0203944974201942E-01   4.4728039186116481E-02   2.9548872643181939E-03
       2.101051   1.0606981010281148E-03  -6.3700020580527872E-02   4.8062284136857576E-03   1.0787681208989190E-03  -9.0655178342345177E-01   3.9007557508823348E-01  -1.0025423750223247E-02  -4.3901684968245966E-02
       2.126063   7.1185613403298303E-04  -6.3828002647283250E-02   3.7736072358246233E-03  -3.2156614370561398E-03  -2.1958456928203340E-01   9.6231528887647122E-01  -3.9348611348888937E-02   2.2283769331589875E-02
       2.151076   3.9293904470947747E-04  -6.3937014105573134E-02  -3.0543782347897168E-04  -4.9773385222592692E-03   6.4779795015016872E-01   7.4490111342670395E-01   3.2761810795965393E-02   3.1416532165432290E-02
       2.176088   1.0539569847063523E-04  -6.4028652740346054E-02  -4.1833675689598570E-03  -2.7608822716451904E-03   9.8371761068916985E-01  -8.3951612695232630E-02   2.0750182110800340E-02  -4.0541706862680243E-02
       2.201101  -1.4934385901538996E-04  -6.4104540372118365E-02  -4.7420508876447835E-03   1.6913980153074359E-03   5.1231223101195633E-01  -8.4408969769036235E-01  -4.4928362820336520E-02  -8.2392401568200189E-03
       2.226113  -3.6987726496190312E-04  -6.4166324748298059E-02  -1.5051884995426453E-03   4.8245171849071265E-03  -3.7967853805970508E-01  -9.1157634620137196E-01   5.0561705405996844E-03   4.5513360617100720E-02
       2.251126  -5.5483842634759838E-04  -6.4215679915866825E-02   2.9587539547832552E-03   4.1170161771451521E-03  -9.6019235754851184E-01  -2.3087945388970862E-01   4.2214568237340835E-02  -1.7996189072426269E-02
       2.276138  -7.0290565213536099E-04  -6.4254305175926896E-02   5.0815907900276999E-03   1.1333962375376917E-04  -7.5269336513998319E-01   6.3940992685113562E-01  -2.9460341081307989E-02  -3.5287481395593422E-02
       2.301151  -8.1280915549494413E-04  -6.4283922756525932E-02   3.1543399778179494E-03  -3.9982467064923390E-03   7.2606115136245597E-02   9.8499114821748224E-01  -2.5306805709722546E-02   3.8446386398868194E-02
       2.326163  -8.8333776200922101E-04  -6.4306274374173605E-02  -1.2960763117491902E-03  -4.9321213244289657E-03   8.3837404687735617E-01   5.2217181246903599E-01   4.4160053263670312E-02   1.3119431188732685E-02
       2.351176  -9.1334467908456870E-04  -6.4323116884760445E-02  -4.7219518336350953E-03  -1.9360788396287868E-03   9.1609519755478153E-01  -3.6922495633099628E-01  -2.2745206921418045E-04  -4.6087476002217097E-02
       2.376188  -9.0175220832770569E-04  -6.4336217249478023E-02  -4.3901775773309898E-03   2.6041339219124923E-03   2.4197344496270740E-01  -9.5759949995107418E-01  -4.4043562700637452E-02   1.3577035213690931E-02
       2.401201  -8.4755531552367050E-04  -6.4347347059298843E-02  -5.6588809495499034E-04   5.0710843685407223E-03  -6.3070841910493092E-01  -7.6007406626593488E-01   2.5764496803602481E-02   3.8191574742026356E-02
       2.426213  -7.4982401080112568E-04  -6.4358276871329737E-02   3.7026694024889970E-03   3.5041556952740954E-03  -9.8574157256750394E-01   6.1190671981697843E-02   2.9031728300278052E-02  -3.5720531535110671E-02
       2.451226  -6.0770453309732110E-04  -6.4370770610964745E-02   5.0206302146950880E-03  -8.4116266663155086E-04  -5.3182580379089917E-01   8.3215660762926491E-01  -4.2567469619127669E-02  -1.7359407695421027E-02
       2.476238  -4.2041937645392207E-04  -6.4386580284689035E-02   2.3512875335128646E-03  -4.5038650792346606E-03   3.5842978668567216E-01   9.2016945337426137E-01  -4.1963613708088559E-03   4.5699174586428880E-02
       2.501251  -1.8726623920072436E-04  -6.4407441229517498E-02  -2.1694221602233808E-03  -4.5804765170533506E-03   9.5442832960261181E-01   2.5313849718683779E-01   4.4837247535169586E-02  -9.2992241065116398E-03
       2.526263   9.2383981104640658E-05  -6.4435068096749384E-02  -4.9473922149368436E-03  -1.0296421656285392E-03   7.6720842456403826E-01  -6.2145116958983748E-01  -2.1935848149011766E-02  -4.0058120424534223E-02
       2.551276   4.1908998577408507E-04  -6.4471151730796344E-02  -3.7931511224820942E-03   3.3129556975474376E-03  -4.9412426197604283E-02  -9.8596968697465504E-01  -3.1788214163983648E-02   3.2595761674421644E-02
       2.576288   7.9334347169650050E-04  -6.4517357059551722E-02   3.5136527176066185E-04   5.0045429481819122E-03  -8.2527371518507142E-01  -5.4151554331893748E-01   4.0336219222901100E-02   2.0767238234934465E-02
       2.601301   1.2155729055621208E-03  -6.4575322062745161E-02   4.1842885451098162E-03   2.7286703383404454E-03  -9.2390463163929126E-01   3.4702352514910106E-01   7.9826521922454728E-03  -4.4475562960072379E-02
       2.626313   1.6861474355858131E-03  -6.4646657830927434E-02   4.6791858776619542E-03  -1.6808624174237008E-03  -2.6465328562386431E-01   9.5061308842174108E-01  -4.4656062434548414E-02   5.4189797304828409E-03
       2.651326   2.2053806904038177E-03  -6.4732949672328469E-02   1.4772790025742424E-03  -4.7208561740569631E-03   6.1142794016885615E-01   7.7428488284929409E-01   1.8235790978936062E-02   4.0877487458271737E-02
       2.676338   2.7735342136698568E-03  -6.4835759170139465E-02  -2.8557843815241860E-03  -4.0057628631624508E-03   9.8570841747366778E-01  -3.6995865063057215E-02   3.3498040532840112E-02  -2.9320113777982555E-02
       2.701351   3.3908202910676306E-03  -6.4956627041116335E-02  -4.8887710221387822E-03  -1.4101584870649314E-04   5.5148000810652542E-01  -8.1759585605474028E-01  -3.7683578007192256E-02  -2.3202280061635563E-02
       2.726363   4.0574039438102385E-03  -6.5097076600026643E-02  -3.0448527631168876E-03   3.7886908261857955E-03  -3.3476769744241786E-01  -9.2741729175902887E-01  -1.0938747653722946E-02   4.2588005306416668E-02
       2.751376   4.7734038886849458E-03  -6.5258617595421439E-02   1.1749547118929686E-03   4.6838698188914445E-03  -9.4611029598512664E-01  -2.7677254934041579E-01   4.3613522541447347E-02  -2.1671190768432131E-03
       2.776388   5.5388922984740381E-03  -6.5442750152270135E-02   4.4135912248551056E-03   1.8770265022953021E-03  -7.8147875052982851E-01   6.0045927058096860E-01  -1.4916828744534575E-02  -4.0697371649186388E-02
       2.801401   6.3538932370064581E-03  -6.5650968537554116E-02   4.1303159189914626E-03  -2.3704190119388136E-03   2.3700501605340481E-02   9.8499192172129679E-01  -3.4139588908631155E-02   2.6149819852844907E-02
       2.826413   7.2183796887993409E-03  -6.5884764456939776E-02   5.9579346102843294E-04  -4.6895453875776824E-03   8.0901132541246656E-01   5.6192549191226904E-01   3.4851210382396761E-02   2.4574817925772353E-02
       2.851426   8.1322691526893188E-03  -6.6145629594641792E-02  -3.3569821156601651E-03  -3.2772604042549079E-03   9.3080211931206513E-01  -3.2145703074075765E-01   1.2912717157146817E-02  -4.0246153372626270E-02
       2.876438   9.0954178203660387E-03  -6.6435057124544172E-02  -4.6021037895094636E-03   6.9960465810520970E-04   2.8970864442990324E-01  -9.4087351548734022E-01  -4.1871824028854344E-02  -2.5242009128090010E-04
       2.901451   1.0107613412598174E-02  -6.6754541948066848E-02  -2.1941908994037086E-03   4.0633747096029396E-03  -5.8838597071277510E-01  -7.8892485506439125E-01   1.2220985605128801E-02   3.9620118125105144E-02
       2.926463   1.1168566796490162E-02  -6.7105579452179320E-02   1.9109434268486413E-03   4.1628959398639026E-03  -9.8382907719322610E-01   9.3267009034622497E-03   3.3746878121612013E-02  -2.3348221439178290E-02
       2.951476   1.2277902554716223E-02  -6.7489662627961231E-02   4.4391242691179007E-03   9.6560715438111970E-04  -5.7300754393587916E-01   7.9940917717123405E-01  -3.2105228373843817E-02  -2.4846627657354993E-02
       2.976488   1.3435148720872953E-02  -6.7908277444401893E-02   3.4078311197628130E-03  -2.9469235590863689E-03   3.0691636892986512E-01   9.3410971289872169E-01  -1.3795087347740745E-02   3.7699779897529595E-02
       3.001501   1.4639725932586403E-02  -6.8362896431632250E-02  -3.1444162113326884E-04  -4.4567637190815104E-03   9.3483591280209188E-01   3.0362179055601801E-01   3.9646010612401604E-02   1.6648492136599831E-03
       3.026513   1.5890936284742665E-02  -6.8854970490187517E-02  -3.7281145760402414E-03  -2.3944175562573477E-03   7.9670112014026495E-01  -5.7506271542156906E-01  -1.0377798241725810E-02  -3.7809635056244156E-02
       3.051526   1.7187952188370170E-02  -6.9385919005782240E-02  -4.1129218205917892E-03   1.5476247134276829E-03   6.2786527254347106E-03  -9.8218899212069666E-01  -3.2419409261712558E-02   2.1185035594782561E-02
       3.076538   1.8529805555735974E-02  -6.9957118409998256E-02  -1.1986191617519625E-03   4.1910622072459536E-03  -7.8867391393980035E-01  -5.8481792241639940E-01   2.9737880350325506E-02   2.4043620004525999E-02
       3.101551   1.9915377638834435E-02  -7.0569889383878578E-02   2.6363328968386545E-03   3.4286898576425932E-03  -9.3733454606347832E-01   2.9100696201799681E-01   1.3533765145424802E-02  -3.5244076654697934E-02
       3.126563   2.1343389846593692E-02  -7.1225482951508767E-02   4.2918634758987214E-03  -8.8538817751097020E-05  -3.1860609646776966E-01   9.2790730928854259E-01  -3.7213972848010597E-02  -1.9407860846143898E-03
       3.151576   2.2812395855971966E-02  -7.1925065752354467E-02   2.4495597098068132E-03  -3.4886079547091953E-03   5.6036764648175075E-01   8.0481565390491749E-01   9.5880833753159422E-03   3.5506937441916450E-02
       3.176588   2.4320775314009842E-02  -7.2669704812868538E-02  -1.3646923253849263E-03  -4.0095525540246408E-03   9.7999848665614753E-01   2.3203647274172543E-02   3.0343693764927564E-02  -1.9921847908065400E-02
       3.201601   2.5866729402346817E-02  -7.3460352158581779E-02  -4.0233701406736161E-03  -1.2449809867196512E-03   5.9736690828165440E-01  -7.7669805501391886E-01  -2.8056679876187089E-02  -2.2283259563676713E-02
       3.226613   2.7448278503309380E-02  -7.4297829616929045E-02  -3.3494992131531806E-03   2.5205588869279608E-03  -2.7365068741948512E-01  -9.4040933218534672E-01  -1.2166641259159889E-02   3.3214356513120803E-02
