# Fri Mar 25 23:03:05 -0700 2016
# lambda_a =    1.000000E-01; lambda_intens =    0.000000E+00; lambda_b =    0.000000E+00
# it.                 J_T             g_a_int             g_b_int                   J           Delta_J_T             Delta J sec/it
    0  5.005911328029E-01  0.000000000000E+00  0.000000000000E+00  5.005911328029E-01  5.005911328029E-01  5.005911328029E-01      0
    1  3.540388847813E-01  5.030659774541E-02  0.000000000000E+00  4.043454825267E-01 -1.465522480216E-01 -9.624565027621E-02      2
    2  2.392931593946E-01  5.100175392990E-02  0.000000000000E+00  2.902949133245E-01 -1.147457253867E-01 -6.374397145683E-02      2
    3  6.411567305333E-02  7.695435168922E-02  0.000000000000E+00  1.410700247425E-01 -1.751774863413E-01 -9.822313465204E-02      2
    4  2.882194174771E-02  1.619226357839E-02  0.000000000000E+00  4.501420532611E-02 -3.529373130562E-02 -1.910146772722E-02      2
    5  2.514743126113E-02  1.769259731894E-03  0.000000000000E+00  2.691669099303E-02 -3.674510486583E-03 -1.905250754689E-03      2
    6  2.384768586321E-02  6.408678077131E-04  0.000000000000E+00  2.448855367093E-02 -1.299745397919E-03 -6.588775902055E-04      1
    7  2.268349094842E-02  5.429171156295E-04  0.000000000000E+00  2.322640806405E-02 -1.164194914795E-03 -6.212777991660E-04      2
    8  2.189374283596E-02  3.511782196678E-04  0.000000000000E+00  2.224492105562E-02 -7.897481124632E-04 -4.385698927954E-04      2
    9  2.127651223167E-02  2.676038230343E-04  0.000000000000E+00  2.154411605471E-02 -6.172306042825E-04 -3.496267812483E-04      2
   10  2.070613986293E-02  2.464050271879E-04  0.000000000000E+00  2.095254489012E-02 -5.703723687424E-04 -3.239673415545E-04      1
   11  2.020413052367E-02  2.167658145075E-04  0.000000000000E+00  2.042089633817E-02 -5.020093392629E-04 -2.852435247554E-04      2
   12  1.975342426249E-02  1.963109289165E-04  0.000000000000E+00  1.994973519140E-02 -4.507062611815E-04 -2.543953322650E-04      2
   13  1.936289089429E-02  1.700117813746E-04  0.000000000000E+00  1.953290267566E-02 -3.905333681993E-04 -2.205215868247E-04      2
   14  1.900519686893E-02  1.565593990014E-04  0.000000000000E+00  1.916175626793E-02 -3.576940253532E-04 -2.011346263518E-04      2
   15  1.867647636640E-02  1.450878410954E-04  0.000000000000E+00  1.882156420749E-02 -3.287205025354E-04 -1.836326614401E-04      2
   16  1.838312655262E-02  1.300010237550E-04  0.000000000000E+00  1.851312757637E-02 -2.933498137802E-04 -1.633487900251E-04      2
   17  1.811239373214E-02  1.206846024380E-04  0.000000000000E+00  1.823307833458E-02 -2.707328204730E-04 -1.500482180350E-04      2
   18  1.786271340208E-02  1.119795150439E-04  0.000000000000E+00  1.797469291712E-02 -2.496803300683E-04 -1.377008150245E-04      2
   19  1.763439250590E-02  1.029344059030E-04  0.000000000000E+00  1.773732691181E-02 -2.283208961725E-04 -1.253864902696E-04      2
   20  1.742226692967E-02  9.615983231804E-05  0.000000000000E+00  1.751842676199E-02 -2.121255762301E-04 -1.159657439120E-04      2
   21  1.722565223084E-02  8.956731367979E-05  0.000000000000E+00  1.731521954452E-02 -1.966146988307E-04 -1.070473851509E-04      2
   22  1.704353059388E-02  8.335560967408E-05  0.000000000000E+00  1.712688620355E-02 -1.821216369641E-04 -9.876602728999E-05      1
   23  1.687346607512E-02  7.819727195040E-05  0.000000000000E+00  1.695166334707E-02 -1.700645187588E-04 -9.186724680838E-05      2
   24  1.671493224293E-02  7.319289467190E-05  0.000000000000E+00  1.678812513760E-02 -1.585338321933E-04 -8.534093752144E-05      2
   25  1.656700845586E-02  6.855875489829E-05  0.000000000000E+00  1.663556721076E-02 -1.479237870702E-04 -7.936503217190E-05      2
   26  1.642836597844E-02  6.449454055225E-05  0.000000000000E+00  1.649286051899E-02 -1.386424774201E-04 -7.414793686787E-05      2
   27  1.629848078599E-02  6.062227294962E-05  0.000000000000E+00  1.635910305894E-02 -1.298851924486E-04 -6.926291949899E-05      2
   28  1.617667077633E-02  5.703059458114E-05  0.000000000000E+00  1.623370137091E-02 -1.218100096545E-04 -6.477941507336E-05      2
   29  1.606212316616E-02  5.378811082675E-05  0.000000000000E+00  1.611591127699E-02 -1.145476101739E-04 -6.075949934719E-05      2
   30  1.595434698919E-02  5.074623700184E-05  0.000000000000E+00  1.600509322619E-02 -1.077761769737E-04 -5.702993997182E-05      2
   31  1.585283128659E-02  4.792017206931E-05  0.000000000000E+00  1.590075145866E-02 -1.015157025938E-04 -5.359553052444E-05      2
   32  1.575702751455E-02  4.533259919462E-05  0.000000000000E+00  1.580236011374E-02 -9.580377204699E-05 -5.047117285236E-05      2
   33  1.566651259334E-02  4.292746710034E-05  0.000000000000E+00  1.570944006044E-02 -9.051492120904E-05 -4.758745410870E-05      2
   34  1.558089256323E-02  4.069329636560E-05  0.000000000000E+00  1.562158585959E-02 -8.562003011003E-05 -4.492673374443E-05      2
   35  1.549977159857E-02  3.863403199817E-05  0.000000000000E+00  1.553840563057E-02 -8.112096465696E-05 -4.248693265879E-05      2
   36  1.542280625302E-02  3.672725611110E-05  0.000000000000E+00  1.545953350913E-02 -7.696534555357E-05 -4.023808944247E-05      2
   37  1.534969088674E-02  3.495598777084E-05  0.000000000000E+00  1.538464687451E-02 -7.311536627730E-05 -3.815937850646E-05      2
   38  1.528013161275E-02  3.331641380861E-05  0.000000000000E+00  1.531344802656E-02 -6.955927398533E-05 -3.624286017672E-05      2
   39  1.521386155318E-02  3.179722623473E-05  0.000000000000E+00  1.524565877942E-02 -6.627005957005E-05 -3.447283333532E-05      2
