#        t [ns]             Re[<00|Psi>]             Im[<00|Psi>]             Re[<01|Psi>]             Im[<01|Psi>]             Re[<10|Psi>]             Im[<10|Psi>]             Re[<11|Psi>]             Im[<11|Psi>]
       0.000000   0.0000000000000000E+00   0.0000000000000000E+00   2.5163331506687795E-16   0.0000000000000000E+00   9.5387777394609158E-17   0.0000000000000000E+00   1.0000000000000007E+00   0.0000000000000000E+00
       0.025013   8.4763207484307901E-13   2.8676521793029023E-13   9.0100561228422207E-07  -8.6545385174975312E-07   4.0301049636790924E-07  -3.9324787804382886E-07  -2.8965337800276719E-01  -9.5712924172879388E-01
       0.050025   8.2364813898020069E-11   2.3217242863805000E-11  -1.8467261718846821E-06  -1.2076846137375136E-05  -8.8388305153283449E-07  -5.4352247520399741E-06  -8.3219730527555702E-01   5.5447143561166268E-01
       0.075038   9.8131847350818991E-10   2.2867499286992174E-10  -3.7459693341988920E-05  -1.8818852839786075E-05  -1.6993651492547998E-05  -8.2641375911832665E-06   7.7174957783700970E-01   6.3591584565614223E-01
       0.100050   5.4874205414367598E-09   1.0182943696040531E-09  -8.7158034718537786E-05   4.6223203763671830E-05  -3.8939599062586505E-05   2.1491205070609146E-05   3.8511376300334849E-01  -9.2285921674428451E-01
       0.125063   2.0508906437438984E-08   2.8425583182556669E-09  -2.4618012235360359E-05   1.8840808026031875E-04  -9.3477597785631389E-06   8.5163553524626075E-05  -9.9484488912309621E-01  -1.0129434875453214E-01
       0.150075   5.9542974607371464E-08   5.4636001230529654E-09   2.3683735963597199E-04   2.1943994859322706E-04   1.0921452632111762E-04   9.6308603220316945E-05   1.9120829098837264E-01   9.8153499745614359E-01
       0.175088   1.4526441200738301E-07   6.5086468549132126E-09   4.9277020321170648E-04  -1.0316178160391405E-04   2.2086864433142867E-04  -5.2889458706082315E-05   8.8407098588315458E-01  -4.6731548964128933E-01
       0.200100   3.1193924621415734E-07  -7.6588248881639964E-10   2.9426301979436939E-04  -6.7603779394375633E-04   1.2271630184738496E-04  -3.0924865766606611E-04  -7.0335413550943704E-01  -7.1080961034013623E-01
       0.225113   6.0737925735510070E-07  -3.0495195947249818E-08  -5.3235535097695722E-04  -8.8097866126435234E-04  -2.5483215543982293E-04  -3.8853404555205188E-04  -4.7660667181225325E-01   8.7908637997237227E-01
       0.250125   1.0941777492727261E-06  -1.0792716101674423E-07  -1.3801418863767032E-03  -1.0084170563111720E-04  -6.2460332509032233E-04  -1.9864980841181602E-05   9.7944498903151878E-01   2.0154355892920359E-01
       0.275138   1.8500063895242749E-06  -2.7368621774285621E-07  -1.1475595086701902E-03   1.3925332253210485E-03  -4.8938241661406314E-04   6.5201502743949570E-04  -9.0794332635600702E-02  -9.9582558618876971E-01
       0.300150   2.9668056160568141E-06  -5.8836119767319257E-07   6.0174902880882008E-04   2.2140009738705752E-03   3.2135936882093913E-04   9.8604169551482087E-04  -9.2682495407865473E-01   3.7533984129937636E-01
       0.325163   4.5487647083935220E-06  -1.1371503947548505E-06   2.6821756318091200E-03   9.8105568147525165E-04   1.2352648185283014E-03   3.7759347174962088E-04   6.2769368358611444E-01   7.7836196867657881E-01
       0.350175   6.7090590514408422E-06  -2.0342659350332100E-06   2.8732448984280664E-03  -1.9834851028449939E-03   1.2457319682249418E-03  -9.7194610443542071E-04   5.6317059375979883E-01  -8.2621725256789891E-01
       0.375188   9.5653877196379987E-06  -3.4267862563564044E-06   4.9016612652119045E-05  -4.2017576889181712E-03  -9.7185793740181125E-05  -1.9004383636896359E-03  -9.5388908449360543E-01  -2.9970816091221697E-01
       0.400200   1.3234430221144487E-05  -5.4976511471018318E-06  -4.0385089593310509E-03  -2.9291202644501912E-03  -1.9151877749999625E-03  -1.2015336684095116E-03  -1.0572312308812639E-02   9.9976563547019848E-01
       0.425213   1.7825412836656648E-05  -8.4675181472633651E-06  -5.5415086073403444E-03   1.8823576677899979E-03  -2.4456620814902875E-03   1.0315201047631161E-03   9.5992081067773549E-01  -2.7943779917881112E-01
       0.450225   2.3433038314757760E-05  -1.2595241027869252E-05  -1.9321152987037272E-03   6.5121786864671917E-03  -6.4942351155080182E-04   3.0141204785874604E-03  -5.4544980112537145E-01  -8.3778330046226834E-01
       0.475238   3.0130083936461637E-05  -1.8176788407282568E-05   4.8275780551014121E-03   6.1383527399682791E-03   2.4110453110600745E-03   2.6026609732275872E-03  -6.4384240808806825E-01   7.6465318899524015E-01
       0.500250   3.7960008922236501E-05  -2.5542490334760249E-05   8.8898757633095824E-03  -4.4823690968006069E-04   4.0103867293119107E-03  -5.4778948184978763E-04   9.1825773428821422E-01   3.9474729520214125E-01
       0.525263   4.6929930431975515E-05  -3.5052579159115633E-05   5.3970280224504234E-03  -8.4981422142276324E-03   2.0988820187664787E-03  -4.0733359918892461E-03   1.1187677154738167E-01  -9.9310673452508857E-01
       0.550275   5.7004326604569485E-05  -4.7091073986532409E-05  -4.2835483949537692E-03  -1.0462365105876663E-02  -2.3939022851604064E-03  -4.5611274254708564E-03  -9.8280616003809940E-01   1.8049758437678856E-01
       0.575288   6.8099804908284365E-05  -6.2058141040342933E-05  -1.2287254789668346E-02  -2.8508607564701233E-03  -5.7060445714745773E-03  -7.3736273323540998E-04   4.5729702677742246E-01   8.8827232392430489E-01
       0.600300   8.0081235378163108E-05  -8.0361140789606222E-05  -1.0462117405843728E-02   9.2871917774934535E-03  -4.3101020320025513E-03   4.7151374924149598E-03   7.1765075682795387E-01  -6.9479043216145375E-01
       0.625313   9.2759493053837176E-05  -1.0240464258773053E-04   1.6763936655240785E-03   1.5338774350060317E-02   1.5255503128624936E-03   6.8873043442876222E-03  -8.7263264169597754E-01  -4.8561319889016624E-01
       0.650325   1.0589098503398574E-04  -1.2857974501590826E-04   1.4789093894868266E-02   8.2446650721402902E-03   7.1547626381723312E-03   2.9790081308695808E-03  -2.1209333299335983E-01   9.7561068037917376E-01
       0.675338   1.1917905876357505E-04  -1.5925308209496273E-04   1.6694946839414082E-02  -7.9507179032167648E-03   7.1644534823090090E-03  -4.5263783546742606E-03   9.9494737339631545E-01  -7.9429595522062510E-02
       0.700350   1.3227730376202235E-04  -1.9475591977711850E-04   3.4743355136283350E-03  -1.9802165549502919E-02   4.5777515853414518E-04  -9.2142624992130676E-03  -3.6395103526253497E-01  -9.2905015209701247E-01
       0.725363   1.4479467357556358E-04  -2.3537375234855321E-04  -1.5286346044448821E-02  -1.5496307665431773E-02  -7.8823978845918696E-03  -6.1564026149887249E-03  -7.8364087286108031E-01   6.1709078710114873E-01
       0.750375   1.5630227290236733E-04  -2.8133679423873178E-04  -2.3175908745480568E-02   3.7312237408070928E-03  -1.0337407263500230E-02   3.1294350749739627E-03   8.1718651488605087E-01   5.7125607622992070E-01
       0.775388   1.6634158094115038E-04  -3.3281172990715080E-04  -1.1191645898758337E-02   2.2602388559015581E-02  -3.6573455940301053E-03   1.1030121417114477E-02   3.1016160539943266E-01  -9.4715061968087866E-01
       0.800400   1.7443381988598876E-04  -3.8989503458354969E-04   1.2736822708213890E-02   2.3810803412346388E-02   7.4018962637489322E-03   1.0022331468743137E-02  -9.9593073634002949E-01  -2.2776113287438615E-02
       0.825413   1.8009013023817129E-04  -4.5260811417875376E-04   2.8574975837112666E-02   3.7103318440650061E-03   1.3311478258480374E-02  -2.8285225640567924E-04   2.6625971009162425E-01   9.5944871042911140E-01
